Date,Year,Month,Month_Name,Week,Day_Of_Week,Day_Name,Is_Weekend,Special_Event,Is_Special_Event,Is_OSU_Football,Is_Holiday,Group_Rooms_On_Books,Group_Events_Inhouse,Transient_Rooms_Available,Transient_Demand_Unconstrained,Transient_Rooms_Sold,Transient_Rooms_Turned_Away,Transient_ADR,Transient_Occ_Of_Available,Transient_Revenue,Transient_Yield_Pct,Total_Rooms_Sold,Rooms_to_Capacity,Total_Occupancy_Pct,Transient_RevPAR,Displacement_Cost_Per_Room,Total_Displacement_Cost,Displacement_Pressure,Demand_Tier,Demand_Tier_3,Rate_Strategy,Market_Occ_Pct,Market_ADR,ADR_Index,Market_RevPAR,Transient_Pace_7d,Transient_Pace_14d,Transient_Pace_30d,Pace_Index,Pace_vs_Prior_Year,Pace_Status
2025-05-27,2025,5,May,22,1,Tuesday,0,,0,0,0,0,0,220,208,208,0,181.55,94.5,37762.4,94.5,208,12,94.5,171.65,181.55,0.0,Low,Peak,Peak,Rack,87.3,163.23,1.112,142.5,129.7,113.2,120.9,1.073,0.954,On Track
2025-05-28,2025,5,May,22,2,Wednesday,0,,0,0,0,74,2,146,218,146,72,188.81,100.0,27566.26,100.0,220,0,100.0,125.3,188.81,13971.94,High,Peak,Peak,Rack,94.1,181.31,1.041,170.61,146.6,108.3,120.5,1.217,1.0,On Track
2025-05-29,2025,5,May,22,3,Thursday,0,,0,0,0,71,1,149,215,149,66,185.69,100.0,27667.81,100.0,220,0,100.0,125.76,185.69,13183.99,High,Peak,Peak,Rack,95.2,163.53,1.136,155.68,141.4,106.4,118.2,1.196,1.126,Ahead
2025-05-30,2025,5,May,22,4,Friday,0,,0,0,0,168,3,52,161,52,109,186.66,100.0,9706.32,100.0,220,0,100.0,44.12,186.66,31358.88,High,High,Peak,Rack,92.4,175.08,1.066,161.77,130.9,108.8,113.4,1.154,0.988,On Track
2025-05-31,2025,5,May,22,5,Saturday,1,,0,0,0,140,3,80,149,80,69,177.55,100.0,14204.0,100.0,220,0,100.0,64.56,177.55,24857.0,High,Moderate,Shoulder,Standard,94.9,168.08,1.056,159.51,122.3,109.4,113.3,1.079,1.183,Ahead
2025-06-01,2025,6,Jun,22,6,Sunday,1,,0,0,0,185,5,35,85,35,50,163.38,100.0,5718.3,100.0,220,0,100.0,25.99,163.38,30225.3,High,Low,Low,Promotional,95.9,154.37,1.058,148.04,114.7,104.5,114.4,1.003,1.0,On Track
2025-06-02,2025,6,Jun,23,0,Monday,0,,0,0,0,69,2,151,172,151,21,168.9,100.0,25503.9,100.0,220,0,100.0,115.93,168.9,11654.1,Medium,High,Peak,Rack,96.1,163.28,1.034,156.91,117.3,108.6,118.2,0.992,0.956,On Track
2025-06-03,2025,6,Jun,23,1,Tuesday,0,,0,0,0,116,3,104,191,104,87,184.23,100.0,19159.92,100.0,220,0,100.0,87.09,184.23,21370.68,High,High,Peak,Rack,93.5,173.02,1.065,161.77,102.4,116.1,118.5,0.864,1.027,On Track
2025-06-04,2025,6,Jun,23,2,Wednesday,0,,0,0,0,183,6,37,208,37,171,178.23,100.0,6594.51,100.0,220,0,100.0,29.98,178.23,32616.09,High,Peak,Peak,Rack,92.9,171.44,1.04,159.27,86.9,116.7,114.6,0.758,1.224,Ahead
2025-06-05,2025,6,Jun,23,3,Thursday,0,,0,0,0,104,4,116,160,116,44,179.66,100.0,20840.56,100.0,220,0,100.0,94.73,179.66,18684.64,High,High,Peak,Rack,96.1,169.86,1.058,163.24,82.1,111.8,117.9,0.696,1.046,On Track
2025-06-06,2025,6,Jun,23,4,Friday,0,,0,0,0,46,1,174,123,123,0,158.55,70.7,19501.65,70.7,169,51,76.8,88.64,158.55,7293.3,Low,Moderate,Shoulder,Standard,73.1,140.85,1.126,102.96,92.3,111.6,122.0,0.757,0.925,On Track
2025-06-07,2025,6,Jun,23,5,Saturday,1,,0,0,0,0,0,220,113,113,0,159.97,51.4,18076.61,51.4,113,107,51.4,82.17,159.97,0.0,Low,Low,Low,Promotional,48.4,147.93,1.081,71.6,97.0,109.6,122.4,0.792,0.934,On Track
2025-06-08,2025,6,Jun,23,6,Sunday,1,,0,0,0,32,1,188,88,88,0,143.96,46.8,12668.48,46.8,120,100,54.5,57.58,143.96,4606.72,Low,Low,Low,Promotional,51.6,134.16,1.073,69.23,104.6,109.6,118.0,0.886,1.128,Ahead
2025-06-09,2025,6,Jun,24,0,Monday,0,,0,0,0,175,3,45,167,45,122,179.73,100.0,8087.85,100.0,220,0,100.0,36.76,179.73,31452.75,High,High,Peak,Rack,93.9,167.52,1.073,157.3,89.4,103.4,112.3,0.796,0.933,On Track
2025-06-10,2025,6,Jun,24,1,Tuesday,0,,0,0,0,215,3,5,207,5,202,178.01,100.0,890.05,100.0,220,0,100.0,4.05,178.01,38272.15,High,Peak,Peak,Rack,93.9,158.5,1.123,148.83,75.3,88.9,105.2,0.716,1.095,On Track
2025-06-11,2025,6,Jun,24,2,Wednesday,0,,0,0,0,220,5,0,200,0,200,184.78,0.0,0.0,,220,0,100.0,0.0,184.78,40651.6,Sold Out,Peak,Peak,Rack,93.0,175.38,1.054,163.1,70.0,78.4,101.2,0.692,0.966,On Track
2025-06-12,2025,6,Jun,24,3,Thursday,0,,0,0,0,220,6,0,149,0,149,180.61,0.0,0.0,,220,0,100.0,0.0,180.61,39734.2,Sold Out,Moderate,Shoulder,Standard,92.6,173.69,1.04,160.84,53.4,67.8,94.3,0.566,0.847,Behind
2025-06-13,2025,6,Jun,24,4,Friday,0,,0,0,0,211,6,9,145,9,136,170.33,100.0,1532.97,100.0,220,0,100.0,6.97,170.33,35939.63,High,Moderate,Shoulder,Standard,92.9,155.27,1.097,144.25,37.1,64.7,87.4,0.424,1.051,On Track
2025-06-14,2025,6,Jun,24,5,Saturday,1,,0,0,0,188,5,32,124,32,92,181.92,100.0,5821.44,100.0,220,0,100.0,26.46,181.92,34200.96,High,Moderate,Shoulder,Standard,93.3,171.73,1.059,160.22,25.6,61.3,82.6,0.31,0.932,On Track
2025-06-15,2025,6,Jun,24,6,Sunday,1,,0,0,0,81,2,139,80,80,0,154.37,57.6,12349.6,57.6,161,59,73.2,56.13,154.37,12503.97,Low,Low,Low,Promotional,68.9,140.99,1.095,97.14,24.4,64.5,84.7,0.288,1.053,On Track
2025-06-16,2025,6,Jun,25,0,Monday,0,,0,0,0,84,3,136,156,136,20,165.93,100.0,22566.48,100.0,220,0,100.0,102.57,165.93,13938.12,Medium,Moderate,Shoulder,Standard,92.6,158.96,1.044,147.2,37.4,63.4,86.8,0.431,0.994,On Track
2025-06-17,2025,6,Jun,25,1,Tuesday,0,,0,0,0,26,1,194,175,175,0,172.95,90.2,30266.25,90.2,201,19,91.4,137.57,172.95,4496.7,Low,High,Peak,Rack,87.7,152.97,1.131,134.15,61.7,68.5,89.2,0.692,0.989,On Track
2025-06-18,2025,6,Jun,25,2,Wednesday,0,,0,0,0,50,1,170,199,170,29,168.58,100.0,28658.6,100.0,220,0,100.0,130.27,168.58,8429.0,Medium,Peak,Peak,Rack,95.0,158.88,1.061,150.94,86.0,78.0,91.8,0.937,1.076,On Track
2025-06-19,2025,6,Jun,25,3,Thursday,0,,0,0,0,140,2,80,185,80,105,175.81,100.0,14064.8,100.0,220,0,100.0,63.93,175.81,24613.4,High,High,Peak,Rack,93.0,159.45,1.103,148.29,97.4,75.4,94.5,1.031,1.005,On Track
2025-06-20,2025,6,Jun,25,4,Friday,0,,0,0,0,140,2,80,145,80,65,167.85,100.0,13428.0,100.0,220,0,100.0,61.04,167.85,23499.0,High,Moderate,Shoulder,Standard,95.5,154.83,1.084,147.86,107.6,72.4,96.2,1.119,1.208,Ahead
2025-06-21,2025,6,Jun,25,5,Saturday,1,,0,0,0,0,0,220,115,115,0,157.56,52.3,18119.4,52.3,115,105,52.3,82.36,157.56,0.0,Low,Moderate,Shoulder,Standard,48.4,148.96,1.058,72.1,119.4,72.5,93.9,1.272,0.966,On Track
2025-06-22,2025,6,Jun,25,6,Sunday,1,,0,0,0,56,1,164,91,91,0,153.61,55.5,13978.51,55.5,147,73,66.8,63.54,153.61,8602.16,Low,Low,Low,Promotional,64.1,135.62,1.133,86.93,121.0,72.7,92.7,1.305,1.197,Ahead
2025-06-23,2025,6,Jun,26,0,Monday,0,,0,0,0,0,0,220,153,153,0,151.93,69.5,23245.29,69.5,153,67,69.5,105.66,151.93,0.0,Low,Moderate,Shoulder,Standard,65.5,145.94,1.041,95.59,123.4,80.4,93.1,1.325,0.869,Behind
2025-06-24,2025,6,Jun,26,1,Tuesday,0,,0,0,0,141,2,79,166,79,87,177.18,100.0,13997.22,100.0,220,0,100.0,63.62,177.18,24982.38,High,High,Peak,Rack,93.3,161.88,1.095,151.03,109.7,85.7,92.8,1.182,0.976,On Track
2025-06-25,2025,6,Jun,26,2,Wednesday,0,,0,0,0,216,4,4,208,4,204,182.21,100.0,728.84,100.0,220,0,100.0,3.31,182.21,39357.36,High,Peak,Peak,Rack,94.3,172.6,1.056,162.76,86.0,86.0,88.5,0.972,1.005,On Track
2025-06-26,2025,6,Jun,26,3,Thursday,0,,0,0,0,111,3,109,178,109,69,179.53,100.0,19568.77,100.0,220,0,100.0,88.95,179.53,19927.83,High,High,Peak,Rack,93.3,164.03,1.094,153.04,90.1,93.8,85.2,1.058,0.952,On Track
2025-06-27,2025,6,Jun,26,4,Friday,0,,0,0,0,142,4,78,144,78,66,168.53,100.0,13145.34,100.0,220,0,100.0,59.75,168.53,23931.26,High,Moderate,Shoulder,Standard,94.0,152.95,1.102,143.77,89.9,98.7,83.0,1.083,1.161,Ahead
2025-06-28,2025,6,Jun,26,5,Saturday,1,,0,0,0,23,1,197,133,133,0,162.36,67.5,21593.88,67.5,156,64,70.9,98.15,162.36,3734.28,Low,Moderate,Shoulder,Standard,67.8,150.94,1.076,102.34,92.4,105.9,82.4,1.121,1.039,On Track
2025-06-29,2025,6,Jun,26,6,Sunday,1,,0,0,0,172,2,48,88,48,40,169.02,100.0,8112.96,100.0,220,0,100.0,36.88,169.02,29071.44,High,Low,Low,Promotional,95.9,154.04,1.097,147.72,86.3,103.6,82.3,1.049,1.035,On Track
2025-06-30,2025,6,Jun,27,0,Monday,0,,0,0,0,172,2,48,180,48,132,172.61,100.0,8285.28,100.0,220,0,100.0,37.66,172.61,29688.92,High,High,Peak,Rack,92.9,159.19,1.084,147.89,71.3,97.4,81.2,0.878,1.192,Ahead
2025-07-01,2025,7,Jul,27,1,Tuesday,0,,0,0,0,34,1,186,191,186,5,175.78,100.0,32695.08,100.0,220,0,100.0,148.61,175.78,5976.52,Low,High,Peak,Rack,94.4,155.49,1.13,146.78,86.6,98.1,86.3,1.003,1.049,On Track
2025-07-02,2025,7,Jul,27,2,Wednesday,0,,0,0,0,82,2,138,175,138,37,177.87,100.0,24546.06,100.0,220,0,100.0,111.57,177.87,14585.34,High,High,Peak,Rack,95.5,162.01,1.098,154.72,105.7,95.9,85.8,1.232,0.936,On Track
2025-07-03,2025,7,Jul,27,3,Thursday,0,,0,0,0,82,2,138,149,138,11,181.38,100.0,25030.44,100.0,220,0,100.0,113.77,181.38,14873.16,Medium,Moderate,Shoulder,Standard,96.5,161.56,1.123,155.91,109.9,100.0,87.0,1.263,0.914,On Track
2025-07-04,2025,7,Jul,27,4,Friday,0,,0,0,0,154,3,66,125,66,59,170.07,100.0,11224.62,100.0,220,0,100.0,51.02,170.07,26190.78,High,Moderate,Shoulder,Standard,96.1,157.1,1.083,150.97,108.1,99.0,87.9,1.23,0.933,On Track
2025-07-05,2025,7,Jul,27,5,Saturday,1,,0,0,0,153,3,67,126,67,59,170.97,100.0,11454.99,100.0,220,0,100.0,52.07,170.97,26158.41,High,Moderate,Shoulder,Standard,96.2,153.14,1.116,147.32,98.7,95.6,86.3,1.144,0.962,On Track
2025-07-06,2025,7,Jul,27,6,Sunday,1,,0,0,0,38,1,182,77,77,0,141.74,42.3,10913.98,42.3,115,105,52.3,49.61,141.74,5386.12,Low,Low,Low,Promotional,49.3,131.3,1.08,64.73,102.9,94.6,84.8,1.213,1.085,On Track
2025-07-07,2025,7,Jul,28,0,Monday,0,,0,0,0,105,2,115,147,115,32,175.07,100.0,20133.05,100.0,220,0,100.0,91.51,175.07,18382.35,High,Moderate,Shoulder,Standard,95.0,158.87,1.102,150.93,112.4,91.9,84.8,1.325,1.073,On Track
2025-07-08,2025,7,Jul,28,1,Tuesday,0,,0,0,0,48,1,172,190,172,18,184.21,100.0,31684.12,100.0,220,0,100.0,144.02,184.21,8842.08,Medium,High,Peak,Rack,93.7,175.24,1.051,164.2,110.4,98.5,87.6,1.26,1.173,Ahead
2025-07-09,2025,7,Jul,28,2,Wednesday,0,,0,0,0,132,2,88,164,88,76,177.65,100.0,15633.2,100.0,220,0,100.0,71.06,177.65,23449.8,High,High,Peak,Rack,92.2,171.37,1.037,158.0,103.3,104.5,89.1,1.159,0.959,On Track
2025-07-10,2025,7,Jul,28,3,Thursday,0,,0,0,0,142,2,78,149,78,71,167.13,100.0,13036.14,100.0,220,0,100.0,59.26,167.13,23732.46,High,Moderate,Shoulder,Standard,92.3,150.48,1.111,138.89,94.7,102.3,91.5,1.035,0.968,On Track
2025-07-11,2025,7,Jul,28,4,Friday,0,,0,0,0,27,1,193,131,131,0,151.43,67.9,19837.33,67.9,158,62,71.8,90.17,151.43,4088.61,Low,Moderate,Shoulder,Standard,67.3,133.47,1.135,89.83,104.0,106.1,95.9,1.084,0.956,On Track
2025-07-12,2025,7,Jul,28,5,Saturday,1,,0,0,0,77,2,143,130,130,0,174.28,90.9,22656.4,90.9,207,13,94.1,102.98,174.28,13419.56,Low,Moderate,Shoulder,Standard,87.2,158.35,1.101,138.08,113.0,105.9,100.2,1.128,1.016,On Track
2025-07-13,2025,7,Jul,28,6,Sunday,1,,0,0,0,166,3,54,73,54,19,149.19,100.0,8056.26,100.0,220,0,100.0,36.62,149.19,24765.54,Medium,Low,Low,Promotional,97.0,141.97,1.051,137.71,109.7,106.3,101.7,1.079,0.859,Behind
2025-07-14,2025,7,Jul,29,0,Monday,0,,0,0,0,77,1,143,148,143,5,164.33,100.0,23499.19,100.0,220,0,100.0,106.81,164.33,12653.41,Low,Moderate,Shoulder,Standard,96.3,150.01,1.095,144.46,113.7,113.1,105.4,1.079,0.908,On Track
2025-07-15,2025,7,Jul,29,1,Tuesday,0,,0,0,0,77,1,143,173,143,30,173.75,100.0,24846.25,100.0,220,0,100.0,112.94,173.75,13378.75,Medium,High,Peak,Rack,93.0,154.99,1.121,144.14,109.6,110.0,107.5,1.02,1.036,On Track
2025-07-16,2025,7,Jul,29,2,Wednesday,0,,0,0,0,78,2,142,170,142,28,180.3,100.0,25602.6,100.0,220,0,100.0,116.38,180.3,14063.4,Medium,High,Peak,Rack,96.8,166.0,1.086,160.69,117.3,110.3,107.7,1.089,1.018,On Track
2025-07-17,2025,7,Jul,29,3,Thursday,0,,0,0,0,135,3,85,153,85,68,173.85,100.0,14777.25,100.0,220,0,100.0,67.17,173.85,23469.75,High,Moderate,Shoulder,Standard,94.9,160.79,1.081,152.59,118.3,106.5,104.7,1.13,0.975,On Track
2025-07-18,2025,7,Jul,29,4,Friday,0,,0,0,0,220,4,0,108,0,108,170.48,0.0,0.0,,220,0,100.0,0.0,170.48,37505.6,Sold Out,Low,Low,Promotional,93.3,153.26,1.112,142.99,99.6,101.8,99.0,1.006,0.893,Behind
2025-07-19,2025,7,Jul,29,5,Saturday,1,,0,0,0,218,4,2,108,2,106,176.2,100.0,352.4,100.0,220,0,100.0,1.6,176.2,38411.6,High,Low,Low,Promotional,95.8,157.64,1.118,151.02,81.3,97.1,96.4,0.843,0.915,On Track
2025-07-20,2025,7,Jul,29,6,Sunday,1,,0,0,0,195,5,25,82,25,57,156.3,100.0,3907.5,100.0,220,0,100.0,17.76,156.3,30478.5,High,Low,Low,Promotional,95.7,139.81,1.118,133.8,77.1,93.4,94.6,0.815,0.953,On Track
2025-07-21,2025,7,Jul,30,0,Monday,0,,0,0,0,95,2,125,169,125,44,166.81,100.0,20851.25,100.0,220,0,100.0,94.78,166.81,15846.95,High,High,Peak,Rack,95.7,152.55,1.093,145.99,74.6,94.1,94.9,0.786,1.063,On Track
2025-07-22,2025,7,Jul,30,1,Tuesday,0,,0,0,0,101,2,119,162,119,43,176.45,100.0,20997.55,100.0,220,0,100.0,95.44,176.45,17821.45,High,High,Peak,Rack,92.5,156.42,1.128,144.69,71.1,90.4,95.9,0.741,0.931,On Track
2025-07-23,2025,7,Jul,30,2,Wednesday,0,,0,0,0,105,2,115,179,115,64,176.65,100.0,20314.75,100.0,220,0,100.0,92.34,176.65,18548.25,High,High,Peak,Rack,96.2,167.57,1.054,161.2,67.3,92.3,94.6,0.711,1.065,On Track
2025-07-24,2025,7,Jul,30,3,Thursday,0,,0,0,0,125,3,95,177,95,82,174.05,100.0,16534.75,100.0,220,0,100.0,75.16,174.05,21756.25,High,High,Peak,Rack,94.1,160.83,1.082,151.34,68.7,93.5,95.1,0.722,1.086,On Track
2025-07-25,2025,7,Jul,30,4,Friday,0,,0,0,0,79,2,141,109,109,0,162.88,77.3,17753.92,77.3,188,32,85.5,80.7,162.88,12867.52,Low,Low,Low,Promotional,79.7,150.93,1.079,120.29,84.3,91.9,98.6,0.855,0.807,Behind
2025-07-26,2025,7,Jul,30,5,Saturday,1,,0,0,0,79,2,141,131,131,0,161.72,92.9,21185.32,92.9,210,10,95.5,96.3,161.72,12775.88,Low,Moderate,Shoulder,Standard,89.8,150.95,1.071,135.55,102.7,92.0,99.4,1.033,1.17,Ahead
2025-07-27,2025,7,Jul,30,6,Sunday,1,,0,0,0,111,3,109,79,79,0,145.3,72.5,11478.7,72.5,190,30,86.4,52.18,145.3,16128.3,Low,Low,Low,Promotional,83.2,132.25,1.099,110.03,110.4,93.8,99.4,1.111,0.919,On Track
2025-07-28,2025,7,Jul,31,0,Monday,0,,0,0,0,92,3,128,140,128,12,165.85,100.0,21228.8,100.0,220,0,100.0,96.49,165.85,15258.2,Medium,Moderate,Shoulder,Standard,94.0,158.32,1.048,148.82,110.9,92.7,99.2,1.118,0.854,Behind
2025-07-29,2025,7,Jul,31,1,Tuesday,0,,0,0,0,113,4,107,191,107,84,173.69,100.0,18584.83,100.0,220,0,100.0,84.48,173.69,19626.97,High,High,Peak,Rack,95.8,167.93,1.034,160.88,109.1,90.1,101.2,1.078,1.172,Ahead
2025-07-30,2025,7,Jul,31,2,Wednesday,0,,0,0,0,203,4,17,165,17,148,175.03,100.0,2975.51,100.0,220,0,100.0,13.53,175.03,35531.09,High,High,Peak,Rack,93.5,156.46,1.119,146.29,95.1,81.2,100.2,0.949,1.006,On Track
2025-07-31,2025,7,Jul,31,3,Thursday,0,,0,0,0,198,5,22,150,22,128,174.8,100.0,3845.6,100.0,220,0,100.0,17.48,174.8,34610.4,High,Moderate,Shoulder,Standard,93.2,165.07,1.059,153.85,84.7,76.7,94.7,0.894,1.0,On Track
2025-08-01,2025,8,Aug,31,4,Friday,0,,0,0,0,216,5,4,135,4,131,168.8,100.0,675.2,100.0,220,0,100.0,3.07,168.8,36460.8,High,Moderate,Shoulder,Standard,92.6,160.98,1.049,149.07,69.7,77.0,90.2,0.773,0.985,On Track
2025-08-02,2025,8,Aug,31,5,Saturday,1,,0,0,0,220,9,0,137,0,137,169.16,0.0,0.0,,220,0,100.0,0.0,169.16,37215.2,Sold Out,Moderate,Shoulder,Standard,94.3,150.67,1.123,142.08,51.0,76.9,85.6,0.596,1.022,On Track
2025-08-03,2025,8,Aug,31,6,Sunday,1,,0,0,0,19,1,201,81,81,0,154.31,40.3,12499.11,40.3,100,120,45.5,56.81,154.31,2931.89,Low,Low,Low,Promotional,43.1,136.04,1.134,58.63,51.3,80.9,86.1,0.596,0.91,On Track
2025-08-04,2025,8,Aug,32,0,Monday,0,,0,0,0,0,0,220,153,153,0,151.06,69.5,23112.18,69.5,153,67,69.5,105.06,151.06,0.0,Low,Moderate,Shoulder,Standard,65.7,136.57,1.106,89.73,54.9,82.9,89.0,0.617,1.027,On Track
2025-08-05,2025,8,Aug,32,1,Tuesday,0,,0,0,0,143,4,77,173,77,96,181.35,100.0,13963.95,100.0,220,0,100.0,63.47,181.35,25933.05,High,High,Peak,Rack,94.5,170.77,1.062,161.38,50.6,79.9,89.0,0.569,0.84,Behind
2025-08-06,2025,8,Aug,32,2,Wednesday,0,,0,0,0,217,3,3,182,3,179,179.83,100.0,539.49,100.0,220,0,100.0,2.45,179.83,39023.11,High,High,Peak,Rack,92.1,165.19,1.089,152.14,48.6,71.9,85.3,0.57,1.103,Ahead
2025-08-07,2025,8,Aug,32,3,Thursday,0,,0,0,0,164,2,56,160,56,104,181.25,100.0,10150.0,100.0,220,0,100.0,46.14,181.25,29725.0,High,High,Peak,Rack,96.4,166.49,1.089,160.5,53.4,69.1,81.4,0.656,0.941,On Track
2025-08-08,2025,8,Aug,32,4,Friday,0,,0,0,0,33,1,187,141,141,0,161.65,75.4,22792.65,75.4,174,46,79.1,103.6,161.65,5334.45,Low,Moderate,Shoulder,Standard,75.4,156.6,1.032,118.08,73.0,71.4,83.2,0.877,1.076,On Track
2025-08-09,2025,8,Aug,32,5,Saturday,1,,0,0,0,0,0,220,130,130,0,164.41,59.1,21373.3,59.1,130,90,59.1,97.15,164.41,0.0,Low,Moderate,Shoulder,Standard,54.7,146.36,1.123,80.06,91.6,71.3,84.9,1.079,1.13,Ahead
2025-08-10,2025,8,Aug,32,6,Sunday,1,,0,0,0,0,0,220,76,76,0,152.95,34.5,11624.2,34.5,76,144,34.5,52.84,152.95,0.0,Low,Low,Low,Promotional,31.8,146.5,1.044,46.59,90.9,71.1,83.1,1.094,0.894,Behind
2025-08-11,2025,8,Aug,33,0,Monday,0,,0,0,0,24,1,196,181,181,0,165.78,92.3,30006.18,92.3,205,15,93.2,136.39,165.78,3978.72,Low,High,Peak,Rack,90.1,157.43,1.053,141.84,94.9,74.9,84.8,1.119,1.058,On Track
2025-08-12,2025,8,Aug,33,1,Tuesday,0,,0,0,0,141,4,79,177,79,98,186.03,100.0,14696.37,100.0,220,0,100.0,66.8,186.03,26230.23,High,High,Peak,Rack,96.6,175.99,1.057,170.01,95.1,72.9,85.6,1.111,0.908,On Track
2025-08-13,2025,8,Aug,33,2,Wednesday,0,,0,0,0,101,3,119,173,119,54,187.52,100.0,22314.88,100.0,220,0,100.0,101.43,187.52,18939.52,High,High,Peak,Rack,95.0,167.66,1.118,159.28,111.7,80.1,84.8,1.317,0.935,On Track
2025-08-14,2025,8,Aug,33,3,Thursday,0,,0,0,0,97,3,123,171,123,48,176.12,100.0,21662.76,100.0,220,0,100.0,98.47,176.12,17083.64,High,High,Peak,Rack,95.8,166.8,1.056,159.79,121.3,87.4,84.1,1.442,1.089,On Track
2025-08-15,2025,8,Aug,33,4,Friday,0,,0,0,0,138,2,82,117,82,35,170.95,100.0,14017.9,100.0,220,0,100.0,63.72,170.95,23591.1,High,Moderate,Shoulder,Standard,94.4,150.81,1.134,142.36,112.9,92.9,82.1,1.375,0.842,Behind
2025-08-16,2025,8,Aug,33,5,Saturday,1,,0,0,0,169,3,51,123,51,72,184.42,100.0,9405.42,100.0,220,0,100.0,42.75,184.42,31166.98,High,Moderate,Shoulder,Standard,94.3,165.23,1.116,155.81,101.6,96.6,81.0,1.254,1.098,On Track
2025-08-17,2025,8,Aug,33,6,Sunday,1,,0,0,0,36,2,184,90,90,0,153.98,48.9,13858.2,48.9,126,94,57.3,62.99,153.98,5543.28,Low,Low,Low,Promotional,55.2,142.95,1.077,78.91,103.6,97.2,84.0,1.233,1.139,Ahead
2025-08-18,2025,8,Aug,34,0,Monday,0,,0,0,0,45,2,175,162,162,0,177.66,92.6,28780.92,92.6,207,13,94.1,130.82,177.66,7994.7,Low,High,Peak,Rack,88.6,160.6,1.106,142.29,100.9,97.9,89.3,1.13,1.059,On Track
2025-08-19,2025,8,Aug,34,1,Tuesday,0,,0,0,0,105,2,115,188,115,73,173.41,100.0,19942.15,100.0,220,0,100.0,90.65,173.41,18208.05,High,High,Peak,Rack,92.2,165.11,1.05,152.23,106.0,100.6,92.3,1.148,0.959,On Track
2025-08-20,2025,8,Aug,34,2,Wednesday,0,,0,0,0,124,3,96,173,96,77,169.29,100.0,16251.84,100.0,220,0,100.0,73.87,169.29,20991.96,High,High,Peak,Rack,96.7,158.84,1.066,153.6,102.7,107.2,91.4,1.124,0.977,On Track
2025-08-21,2025,8,Aug,34,3,Thursday,0,,0,0,0,0,0,220,176,176,0,163.91,80.0,28848.16,80.0,176,44,80.0,131.13,163.91,0.0,Low,High,Peak,Rack,73.9,147.65,1.11,109.11,110.3,115.8,93.3,1.182,0.994,On Track
2025-08-22,2025,8,Aug,34,4,Friday,0,,0,0,0,142,3,78,117,78,39,163.17,100.0,12727.26,100.0,220,0,100.0,57.85,163.17,23170.14,High,Moderate,Shoulder,Standard,96.6,150.44,1.085,145.33,109.7,111.3,92.0,1.192,0.936,On Track
2025-08-23,2025,8,Aug,34,5,Saturday,1,,0,0,0,125,3,95,113,95,18,173.98,100.0,16528.1,100.0,220,0,100.0,75.13,173.98,21747.5,Medium,Low,Low,Promotional,95.3,154.57,1.126,147.31,116.0,108.8,92.0,1.261,0.876,Behind
2025-08-24,2025,8,Aug,34,6,Sunday,1,,0,0,0,125,3,95,81,81,0,154.69,85.3,12529.89,85.3,206,14,93.6,56.95,154.69,19336.25,Low,Low,Low,Promotional,89.3,143.27,1.08,127.94,114.7,109.1,91.1,1.259,1.038,On Track
2025-08-25,2025,8,Aug,35,0,Monday,0,,0,0,0,51,1,169,145,145,0,161.2,85.8,23374.0,85.8,196,24,89.1,106.25,161.2,8221.2,Low,Moderate,Shoulder,Standard,82.9,153.94,1.047,127.62,112.3,106.6,91.6,1.226,0.986,On Track
2025-08-26,2025,8,Aug,35,1,Tuesday,0,,0,0,0,133,2,87,180,87,93,171.41,100.0,14912.67,100.0,220,0,100.0,67.78,171.41,22797.53,High,High,Peak,Rack,92.8,159.33,1.076,147.86,108.3,107.1,91.8,1.18,0.978,On Track
2025-08-27,2025,8,Aug,35,2,Wednesday,0,,0,0,0,220,6,0,201,0,201,186.7,0.0,0.0,,220,0,100.0,0.0,186.7,41074.0,Sold Out,Peak,Peak,Rack,95.2,178.2,1.048,169.65,94.6,98.6,87.6,1.08,1.104,Ahead
2025-08-28,2025,8,Aug,35,3,Thursday,0,,0,0,0,152,3,68,162,68,94,185.53,100.0,12616.04,100.0,220,0,100.0,57.35,185.53,28200.56,High,High,Peak,Rack,93.2,164.79,1.126,153.58,79.1,94.7,86.3,0.917,0.982,On Track
2025-08-29,2025,8,Aug,35,4,Friday,0,,0,0,0,143,3,77,124,77,47,169.54,100.0,13054.58,100.0,220,0,100.0,59.34,169.54,24244.22,High,Moderate,Shoulder,Standard,94.6,150.76,1.125,142.62,79.0,94.4,88.3,0.895,0.879,Behind
2025-08-30,2025,8,Aug,35,5,Saturday,1,,0,0,0,45,1,175,124,124,0,164.49,70.9,20396.76,70.9,169,51,76.8,92.71,164.49,7402.05,Low,Moderate,Shoulder,Standard,71.3,149.93,1.097,106.9,83.1,99.6,91.7,0.906,0.569,Behind
2025-08-31,2025,8,Aug,35,6,Sunday,1,,0,0,0,0,0,220,82,82,0,157.98,37.3,12954.36,37.3,82,138,37.3,58.88,157.98,0.0,Low,Low,Low,Promotional,35.2,150.08,1.053,52.83,83.3,99.0,94.3,0.883,0.376,Behind
2025-09-01,2025,9,Sep,36,0,Monday,0,,0,0,0,31,1,189,161,161,0,166.83,85.2,26859.63,85.2,192,28,87.3,122.09,166.83,5171.73,Low,High,Peak,Rack,84.6,152.01,1.097,128.6,85.6,98.9,99.6,0.859,0.847,Behind
