Date,Year,Month,Month_Name,Week,Day_Of_Week,Day_Name,Is_Weekend,Special_Event,Is_Special_Event,Is_OSU_Football,Is_Holiday,Group_Rooms_On_Books,Group_Events_Inhouse,Transient_Rooms_Available,Transient_Demand_Unconstrained,Transient_Rooms_Sold,Transient_Rooms_Turned_Away,Transient_ADR,Transient_Occ_Of_Available,Transient_Revenue,Transient_Yield_Pct,Total_Rooms_Sold,Rooms_to_Capacity,Total_Occupancy_Pct,Transient_RevPAR,Displacement_Cost_Per_Room,Total_Displacement_Cost,Displacement_Pressure,Demand_Tier,Demand_Tier_3,Rate_Strategy,Market_Occ_Pct,Market_ADR,ADR_Index,Market_RevPAR,Transient_Pace_7d,Transient_Pace_14d,Transient_Pace_30d,Pace_Index,Pace_vs_Prior_Year,Pace_Status
2027-01-21,2027,1,Jan,3,3,Thursday,0,,0,0,0,0,0,220,145,145,0,145.4,65.91,21083.17,65.91,145,75,65.91,95.83,145.4,0.0,Low,Soft,Soft,Promotional,54.25,146.34,0.99,79.39,145,145,145,0.9,-0.01,On Pace
2027-01-22,2027,1,Jan,3,4,Friday,0,,0,0,0,0,0,220,169,169,0,165.15,76.82,27911.09,76.82,169,51,76.82,126.87,165.15,0.0,Low,Soft,Soft,Promotional,53.23,173.42,0.95,92.3,169,169,169,1.14,0.06,Behind
2027-01-23,2027,1,Jan,3,5,Saturday,1,,0,0,0,0,0,220,154,154,0,148.26,70.0,22831.98,70.0,154,66,70.0,103.78,148.26,0.0,Low,Soft,Soft,Promotional,53.99,156.31,0.95,84.39,154,154,154,0.96,0.01,Behind
2027-01-24,2027,1,Jan,3,6,Sunday,1,,0,0,0,0,0,220,119,119,0,147.95,54.09,17606.52,54.09,119,101,54.09,80.03,147.95,0.0,Low,Soft,Soft,Promotional,51.03,139.94,1.06,71.41,119,119,119,1.01,-0.04,Ahead
2027-01-25,2027,1,Jan,4,0,Monday,0,,0,0,0,0,0,220,126,126,0,156.76,57.27,19751.37,57.27,126,94,57.27,89.78,156.76,0.0,Low,Soft,Soft,Promotional,55.65,155.05,1.01,86.29,126,126,126,1.03,0.11,On Pace
2027-01-26,2027,1,Jan,4,1,Tuesday,0,,0,0,0,0,0,220,165,165,0,162.51,75.0,26813.44,75.0,165,55,75.0,121.88,162.51,0.0,Low,Soft,Soft,Promotional,59.28,174.98,0.93,103.72,165,165,165,1.06,-0.0,Behind
2027-01-27,2027,1,Jan,4,2,Wednesday,0,,0,0,0,0,0,220,143,143,0,167.27,65.0,23920.03,65.0,143,77,65.0,108.73,167.27,0.0,Low,Soft,Soft,Promotional,52.96,172.41,0.97,91.31,143,143,143,1.04,-0.05,On Pace
2027-01-28,2027,1,Jan,4,3,Thursday,0,,0,0,0,0,0,220,119,119,0,159.22,54.09,18947.32,54.09,119,101,54.09,86.12,159.22,0.0,Low,Soft,Soft,Promotional,54.57,160.64,0.99,87.66,119,119,119,1.06,0.03,On Pace
2027-01-29,2027,1,Jan,4,4,Friday,0,,0,0,0,0,0,220,153,153,0,146.33,69.55,22387.9,69.55,153,67,69.55,101.76,146.33,0.0,Low,Soft,Soft,Promotional,53.12,154.1,0.95,81.85,153,153,153,1.05,0.06,On Pace
2027-01-30,2027,1,Jan,4,5,Saturday,1,,0,0,0,0,0,220,155,155,0,144.66,70.45,22422.26,70.45,155,65,70.45,101.92,144.66,0.0,Low,Soft,Soft,Promotional,54.02,142.04,1.02,76.73,155,155,155,1.1,0.09,Ahead
2027-01-31,2027,1,Jan,4,6,Sunday,1,,0,0,0,0,0,220,118,118,0,153.45,53.64,18107.15,53.64,118,102,53.64,82.31,153.45,0.0,Low,Soft,Soft,Promotional,55.35,159.8,0.96,88.44,118,118,118,1.05,0.07,Ahead
2027-02-01,2027,2,Feb,5,0,Monday,0,,0,0,0,75,1,145,81,81,0,165.43,55.86,13400.18,55.86,156,64,70.91,60.91,165.43,2210.42,Medium,Soft,Soft,Promotional,55.89,171.2,0.97,95.69,81,81,81,0.92,0.03,On Pace
2027-02-02,2027,2,Feb,5,1,Tuesday,0,,0,0,0,75,1,145,102,102,0,169.07,70.34,17245.56,70.34,177,43,80.45,78.39,169.07,2244.01,Medium,Soft,Soft,Promotional,52.87,182.17,0.93,96.32,102,102,102,1.04,-0.03,On Pace
2027-02-03,2027,2,Feb,5,2,Wednesday,0,,0,0,0,75,1,145,98,98,0,162.14,67.59,15889.34,67.59,173,47,78.64,72.22,162.14,1933.98,Medium,Soft,Soft,Promotional,58.43,166.28,0.98,97.16,98,98,98,1.02,0.07,Behind
2027-02-04,2027,2,Feb,5,3,Thursday,0,,0,0,0,0,0,220,158,158,0,164.81,71.82,26039.38,71.82,158,62,71.82,118.36,164.81,0.0,Low,Soft,Soft,Promotional,62.32,174.18,0.95,108.55,158,158,158,1.11,0.07,On Pace
2027-02-05,2027,2,Feb,5,4,Friday,0,,0,0,0,0,0,220,128,128,0,169.51,58.18,21697.37,58.18,128,92,58.18,98.62,169.51,0.0,Low,Soft,Soft,Promotional,62.92,174.74,0.97,109.95,128,128,128,1.01,-0.01,Behind
2027-02-06,2027,2,Feb,5,5,Saturday,1,,0,0,0,0,0,220,129,129,0,148.37,58.64,19139.92,58.64,129,91,58.64,87.0,148.37,0.0,Low,Soft,Soft,Promotional,54.48,156.77,0.95,85.41,129,129,129,0.95,0.09,On Pace
2027-02-07,2027,2,Feb,5,6,Sunday,1,,0,0,0,0,0,220,122,122,0,147.66,55.45,18015.08,55.45,122,98,55.45,81.89,147.66,0.0,Low,Soft,Soft,Promotional,52.76,144.39,1.02,76.18,122,122,122,1.08,0.1,Ahead
2027-02-08,2027,2,Feb,6,0,Monday,0,,0,0,0,52,1,168,112,112,0,177.14,66.67,19839.15,66.67,164,56,74.55,90.18,177.14,1735.02,Medium,Soft,Soft,Promotional,56.8,172.45,1.03,97.95,112,112,112,1.11,0.09,Behind
2027-02-09,2027,2,Feb,6,1,Tuesday,0,,0,0,0,0,0,220,130,130,0,165.21,59.09,21477.1,59.09,130,90,59.09,97.62,165.21,0.0,Low,Soft,Soft,Promotional,62.57,176.23,0.94,110.27,130,130,130,0.91,0.01,Ahead
2027-02-10,2027,2,Feb,6,2,Wednesday,0,,0,0,0,0,0,220,144,144,0,157.46,65.45,22674.87,65.45,144,76,65.45,103.07,157.46,0.0,Low,Soft,Soft,Promotional,58.84,160.65,0.98,94.53,144,144,144,0.95,-0.01,Ahead
2027-02-11,2027,2,Feb,6,3,Thursday,0,,0,0,0,0,0,220,143,143,0,157.43,65.0,22512.85,65.0,143,77,65.0,102.33,157.43,0.0,Low,Soft,Soft,Promotional,61.29,165.53,0.95,101.46,143,143,143,1.01,-0.01,Ahead
2027-02-12,2027,2,Feb,6,4,Friday,0,,0,0,0,0,0,220,159,159,0,161.79,72.27,25724.87,72.27,159,61,72.27,116.93,161.79,0.0,Low,Soft,Soft,Promotional,58.71,151.06,1.07,88.68,159,159,159,0.87,-0.04,On Pace
2027-02-13,2027,2,Feb,6,5,Saturday,1,,0,0,0,0,0,220,151,151,0,137.02,68.64,20690.47,68.64,151,69,68.64,94.05,137.02,0.0,Low,Soft,Soft,Promotional,55.72,127.42,1.08,71.0,151,151,151,1.09,-0.04,Behind
2027-02-14,2027,2,Feb,6,6,Sunday,1,,0,0,0,0,0,220,141,141,0,145.93,64.09,20575.94,64.09,141,79,64.09,93.53,145.93,0.0,Low,Soft,Soft,Promotional,51.16,143.16,1.02,73.24,141,141,141,0.88,0.08,Ahead
2027-02-15,2027,2,Feb,7,0,Monday,0,,0,0,0,0,0,220,164,164,0,157.9,74.55,25895.2,74.55,164,56,74.55,117.71,157.9,0.0,Low,Soft,Soft,Promotional,59.16,156.72,1.01,92.72,164,164,164,0.99,0.02,Behind
2027-02-16,2027,2,Feb,7,1,Tuesday,0,,0,0,0,0,0,220,168,168,0,154.66,76.36,25983.45,76.36,168,52,76.36,118.11,154.66,0.0,Low,Soft,Soft,Promotional,57.43,150.41,1.03,86.38,168,168,168,0.91,-0.03,Behind
2027-02-17,2027,2,Feb,7,2,Wednesday,0,,0,0,0,0,0,220,156,156,0,155.04,70.91,24185.76,70.91,156,64,70.91,109.94,155.04,0.0,Low,Soft,Soft,Promotional,61.38,165.07,0.94,101.31,156,156,156,0.89,0.04,On Pace
2027-02-18,2027,2,Feb,7,3,Thursday,0,,0,0,0,0,0,220,142,142,0,148.7,64.55,21115.73,64.55,142,78,64.55,95.98,148.7,0.0,Low,Soft,Soft,Promotional,60.93,138.25,1.08,84.23,142,142,142,0.94,0.02,Behind
2027-02-19,2027,2,Feb,7,4,Friday,0,,0,0,0,0,0,220,158,158,0,166.12,71.82,26246.68,71.82,158,62,71.82,119.3,166.12,0.0,Low,Soft,Soft,Promotional,61.83,173.44,0.96,107.24,158,158,158,0.89,0.0,On Pace
2027-02-20,2027,2,Feb,7,5,Saturday,1,,0,0,0,0,0,220,133,133,0,142.59,60.45,18964.1,60.45,133,87,60.45,86.2,142.59,0.0,Low,Soft,Soft,Promotional,49.75,136.6,1.04,67.96,133,133,133,1.1,0.05,Ahead
2027-02-21,2027,2,Feb,7,6,Sunday,1,,0,0,0,0,0,220,129,129,0,168.51,58.64,21737.93,58.64,129,91,58.64,98.81,168.51,0.0,Low,Soft,Soft,Promotional,50.27,179.52,0.94,90.25,129,129,129,1.09,0.01,Behind
2027-02-22,2027,2,Feb,8,0,Monday,0,,0,0,0,49,1,171,111,111,0,147.87,64.91,16413.3,64.91,160,60,72.73,74.61,147.87,2115.83,Low,Soft,Soft,Promotional,61.49,149.43,0.99,91.89,111,111,111,0.95,0.0,On Pace
2027-02-23,2027,2,Feb,8,1,Tuesday,0,,0,0,0,49,1,171,98,98,0,161.86,57.31,15862.77,57.31,147,73,66.82,72.1,161.86,1853.62,Low,Soft,Soft,Promotional,60.85,150.01,1.08,91.28,98,98,98,0.92,-0.05,Ahead
2027-02-24,2027,2,Feb,8,2,Wednesday,0,,0,0,0,49,1,171,101,101,0,156.87,59.06,15843.66,59.06,150,70,68.18,72.02,156.87,1846.17,Low,Soft,Soft,Promotional,60.64,164.77,0.95,99.91,101,101,101,1.09,0.01,On Pace
2027-02-25,2027,2,Feb,8,3,Thursday,0,,0,0,0,0,0,220,128,128,0,151.6,58.18,19404.34,58.18,128,92,58.18,88.2,151.6,0.0,Low,Soft,Soft,Promotional,56.5,141.26,1.07,79.81,128,128,128,0.86,-0.03,On Pace
2027-02-26,2027,2,Feb,8,4,Friday,0,,0,0,0,0,0,220,166,166,0,149.48,75.45,24813.91,75.45,166,54,75.45,112.79,149.48,0.0,Low,Soft,Soft,Promotional,62.75,142.29,1.05,89.28,166,166,166,0.94,-0.01,On Pace
2027-02-27,2027,2,Feb,8,5,Saturday,1,,0,0,0,0,0,220,143,143,0,152.13,65.0,21755.08,65.0,143,77,65.0,98.89,152.13,0.0,Low,Soft,Soft,Promotional,53.58,144.31,1.05,77.33,143,143,143,0.86,0.09,Ahead
2027-02-28,2027,2,Feb,8,6,Sunday,1,,0,0,0,0,0,220,127,127,0,159.93,57.73,20311.12,57.73,127,93,57.73,92.32,159.93,0.0,Low,Soft,Soft,Promotional,49.44,171.09,0.93,84.58,127,127,127,0.94,-0.01,On Pace
2027-03-01,2027,3,Mar,9,0,Monday,0,,0,0,0,30,1,190,170,170,0,195.58,89.47,33249.09,89.47,200,20,90.91,151.13,195.58,3382.4,Low,Shoulder,Shoulder,Standard,80.55,211.16,0.93,170.09,170,170,170,1.11,0.1,Ahead
2027-03-02,2027,3,Mar,9,1,Tuesday,0,,0,0,0,0,0,220,161,161,0,206.18,73.18,33195.09,73.18,161,59,73.18,150.89,206.18,0.0,Low,Shoulder,Shoulder,Standard,74.73,212.59,0.97,158.87,161,161,161,0.95,0.02,Behind
2027-03-03,2027,3,Mar,9,2,Wednesday,0,,0,0,0,0,0,220,169,169,0,205.22,76.82,34682.74,76.82,169,51,76.82,157.65,205.22,0.0,Low,Shoulder,Shoulder,Standard,75.82,195.01,1.05,147.87,169,169,169,1.01,0.08,On Pace
2027-03-04,2027,3,Mar,9,3,Thursday,0,,0,0,0,0,0,220,171,171,0,194.2,77.73,33208.25,77.73,171,49,77.73,150.95,194.2,0.0,Low,Shoulder,Shoulder,Standard,74.41,196.81,0.99,146.45,171,171,171,1.0,0.07,On Pace
2027-03-05,2027,3,Mar,9,4,Friday,0,,0,0,0,0,0,220,206,206,0,205.27,93.64,42285.84,93.64,206,14,93.64,192.21,205.27,0.0,Low,Shoulder,Shoulder,Standard,69.95,201.6,1.02,141.02,206,206,206,1.11,0.08,On Pace
2027-03-06,2027,3,Mar,9,5,Saturday,1,,0,0,0,0,0,220,162,162,0,173.06,73.64,28036.11,73.64,162,58,73.64,127.44,173.06,0.0,Low,Shoulder,Shoulder,Standard,71.86,179.03,0.97,128.66,162,162,162,1.0,-0.0,On Pace
2027-03-07,2027,3,Mar,9,6,Sunday,1,,0,0,0,0,0,220,182,182,0,182.08,82.73,33138.43,82.73,182,38,82.73,150.63,182.08,0.0,Low,Shoulder,Shoulder,Standard,71.31,173.55,1.05,123.76,182,182,182,1.12,0.03,Ahead
2027-03-08,2027,3,Mar,10,0,Monday,0,,0,0,0,90,1,130,125,125,0,188.57,96.15,23571.68,96.15,215,5,97.73,107.14,188.57,2424.38,Medium,Shoulder,Shoulder,Standard,80.01,184.78,1.02,147.83,125,125,125,1.02,-0.03,Ahead
2027-03-09,2027,3,Mar,10,1,Tuesday,0,,0,0,0,90,1,130,101,101,0,198.16,77.69,20014.19,77.69,191,29,86.82,90.97,198.16,2422.68,Medium,Shoulder,Shoulder,Standard,70.77,183.61,1.08,129.95,101,101,101,1.0,0.01,On Pace
2027-03-10,2027,3,Mar,10,2,Wednesday,0,,0,0,0,90,1,130,122,122,0,185.97,93.85,22687.81,93.85,212,8,96.36,103.13,185.97,1823.25,Medium,Shoulder,Shoulder,Standard,72.77,176.43,1.05,128.38,122,122,122,0.92,0.06,On Pace
2027-03-11,2027,3,Mar,10,3,Thursday,0,,0,0,0,0,0,220,213,213,0,195.66,96.82,41675.82,96.82,213,7,96.82,189.44,195.66,0.0,Low,Shoulder,Shoulder,Standard,74.33,197.12,0.99,146.52,213,213,213,0.87,-0.0,Ahead
2027-03-12,2027,3,Mar,10,4,Friday,0,,0,0,0,0,0,220,155,155,0,196.51,70.45,30458.77,70.45,155,65,70.45,138.45,196.51,0.0,Low,Shoulder,Shoulder,Standard,70.33,191.14,1.03,134.44,155,155,155,0.94,0.09,Behind
2027-03-13,2027,3,Mar,10,5,Saturday,1,,0,0,0,0,0,220,196,196,0,183.78,89.09,36021.72,89.09,196,24,89.09,163.74,183.78,0.0,Low,Shoulder,Shoulder,Standard,70.75,173.14,1.06,122.5,196,196,196,1.11,0.07,Behind
2027-03-14,2027,3,Mar,10,6,Sunday,1,,0,0,0,0,0,220,161,161,0,182.89,73.18,29445.72,73.18,161,59,73.18,133.84,182.89,0.0,Low,Shoulder,Shoulder,Standard,72.95,180.08,1.02,131.36,161,161,161,0.97,0.05,Behind
2027-03-15,2027,3,Mar,11,0,Monday,0,,0,0,0,36,1,184,128,128,0,193.45,69.57,24761.87,69.57,164,56,74.55,112.55,193.45,2679.14,Low,Shoulder,Shoulder,Standard,80.71,207.43,0.93,167.41,128,128,128,1.11,-0.01,Behind
2027-03-16,2027,3,Mar,11,1,Tuesday,0,,0,0,0,0,0,220,187,187,0,193.95,85.0,36268.8,85.0,187,33,85.0,164.86,193.95,0.0,Low,Shoulder,Shoulder,Standard,77.68,200.86,0.97,156.02,187,187,187,0.99,0.08,On Pace
2027-03-17,2027,3,Mar,11,2,Wednesday,0,,0,0,0,0,0,220,209,209,0,184.93,95.0,38649.52,95.0,209,11,95.0,175.68,184.93,0.0,Low,Shoulder,Shoulder,Standard,80.09,182.49,1.01,146.16,209,209,209,0.98,0.1,Ahead
2027-03-18,2027,3,Mar,11,3,Thursday,0,,0,0,0,0,0,220,161,161,0,186.59,73.18,30040.71,73.18,161,59,73.18,136.55,186.59,0.0,Low,Shoulder,Shoulder,Standard,67.89,195.86,0.95,132.96,161,161,161,1.1,0.01,On Pace
2027-03-19,2027,3,Mar,11,4,Friday,0,,0,0,0,0,0,220,181,181,0,201.44,82.27,36460.59,82.27,181,39,82.27,165.73,201.44,0.0,Low,Shoulder,Shoulder,Standard,77.75,207.58,0.97,161.38,181,181,181,0.94,0.05,Behind
2027-03-20,2027,3,Mar,11,5,Saturday,1,,0,0,0,0,0,220,152,152,0,185.98,69.09,28269.41,69.09,152,68,69.09,128.5,185.98,0.0,Low,Shoulder,Shoulder,Standard,67.4,189.85,0.98,127.96,152,152,152,1.03,0.05,On Pace
2027-03-21,2027,3,Mar,11,6,Sunday,1,,0,0,0,0,0,220,204,204,0,164.37,92.73,33530.96,92.73,204,16,92.73,152.41,164.37,0.0,Low,Shoulder,Shoulder,Standard,68.14,165.27,0.99,112.62,204,204,204,0.91,-0.03,Behind
2027-03-22,2027,3,Mar,12,0,Monday,0,,0,0,0,20,1,200,157,157,0,205.1,78.5,32199.92,78.5,177,43,80.45,146.36,205.1,1101.65,Low,Shoulder,Shoulder,Standard,76.59,194.52,1.05,148.99,157,157,157,1.1,0.05,Ahead
2027-03-23,2027,3,Mar,12,1,Tuesday,0,,0,0,0,0,0,220,165,165,0,191.29,75.0,31563.65,75.0,165,55,75.0,143.47,191.29,0.0,Low,Shoulder,Shoulder,Standard,80.37,184.68,1.04,148.42,165,165,165,0.92,0.06,Ahead
2027-03-24,2027,3,Mar,12,2,Wednesday,0,,0,0,0,0,0,220,153,153,0,186.64,69.55,28555.42,69.55,153,67,69.55,129.8,186.64,0.0,Low,Shoulder,Shoulder,Standard,79.67,183.38,1.02,146.1,153,153,153,1.15,-0.03,On Pace
2027-03-25,2027,3,Mar,12,3,Thursday,0,,0,0,0,0,0,220,184,184,0,196.16,83.64,36092.73,83.64,184,36,83.64,164.06,196.16,0.0,Low,Shoulder,Shoulder,Standard,80.26,207.63,0.94,166.65,184,184,184,0.89,-0.02,On Pace
2027-03-26,2027,3,Mar,12,4,Friday,0,,0,0,0,0,0,220,163,163,0,198.89,74.09,32419.76,74.09,163,57,74.09,147.36,198.89,0.0,Low,Shoulder,Shoulder,Standard,71.82,189.44,1.05,136.06,163,163,163,1.07,0.03,Ahead
2027-03-27,2027,3,Mar,12,5,Saturday,1,,0,0,0,0,0,220,143,143,0,171.23,65.0,24486.17,65.0,143,77,65.0,111.3,171.23,0.0,Low,Shoulder,Shoulder,Standard,64.14,168.47,1.02,108.06,143,143,143,1.09,0.04,Behind
2027-03-28,2027,3,Mar,12,6,Sunday,1,,0,0,0,0,0,220,179,179,0,188.45,81.36,33731.98,81.36,179,41,81.36,153.33,188.45,0.0,Low,Shoulder,Shoulder,Standard,66.88,199.93,0.94,133.72,179,179,179,0.99,0.07,Behind
2027-03-29,2027,3,Mar,13,0,Monday,0,,0,0,0,0,0,220,206,206,0,187.89,93.64,38704.89,93.64,206,14,93.64,175.93,187.89,0.0,Low,Shoulder,Shoulder,Standard,78.54,198.4,0.95,155.82,206,206,206,0.97,-0.02,Behind
2027-03-30,2027,3,Mar,13,1,Tuesday,0,,0,0,0,0,0,220,214,214,0,193.07,97.27,41316.93,97.27,214,6,97.27,187.8,193.07,0.0,Low,Shoulder,Shoulder,Standard,75.2,189.78,1.02,142.72,214,214,214,1.13,-0.01,Ahead
2027-03-31,2027,3,Mar,13,2,Wednesday,0,,0,0,0,0,0,220,171,171,0,185.2,77.73,31668.69,77.73,171,49,77.73,143.95,185.2,0.0,Low,Shoulder,Shoulder,Standard,71.58,197.53,0.94,141.4,171,171,171,1.06,0.07,Ahead
2027-04-01,2027,4,Apr,13,3,Thursday,0,,0,0,0,0,0,220,204,204,0,200.92,92.73,40987.22,92.73,204,16,92.73,186.31,200.92,0.0,Low,Shoulder,Shoulder,Standard,72.59,209.13,0.96,151.8,204,204,204,1.0,0.08,On Pace
2027-04-02,2027,4,Apr,13,4,Friday,0,,0,0,0,0,0,220,183,183,0,189.53,83.18,34684.43,83.18,183,37,83.18,157.66,189.53,0.0,Low,Shoulder,Shoulder,Standard,74.38,188.39,1.01,140.13,183,183,183,0.87,0.07,Behind
2027-04-03,2027,4,Apr,13,5,Saturday,1,,0,0,0,0,0,220,167,167,0,174.87,75.91,29202.93,75.91,167,53,75.91,132.74,174.87,0.0,Low,Shoulder,Shoulder,Standard,63.82,167.89,1.04,107.15,167,167,167,1.06,-0.03,Behind
2027-04-04,2027,4,Apr,13,6,Sunday,1,,0,0,0,0,0,220,189,189,0,183.74,85.91,34726.97,85.91,189,31,85.91,157.85,183.74,0.0,Low,Shoulder,Shoulder,Standard,64.2,185.16,0.99,118.87,189,189,189,0.92,0.11,Ahead
2027-04-05,2027,4,Apr,14,0,Monday,0,,0,0,0,28,1,192,142,142,0,187.64,73.96,26644.31,73.96,170,50,77.27,121.11,187.64,2812.88,Low,Shoulder,Shoulder,Standard,75.71,177.95,1.05,134.71,142,142,142,0.89,0.08,Ahead
2027-04-06,2027,4,Apr,14,1,Tuesday,0,,0,0,0,28,1,192,137,137,0,195.18,71.35,26739.85,71.35,165,55,75.0,121.54,195.18,2762.25,Low,Shoulder,Shoulder,Standard,76.63,184.36,1.06,141.27,137,137,137,0.96,-0.01,Ahead
2027-04-07,2027,4,Apr,14,2,Wednesday,0,,0,0,0,0,0,220,182,182,0,201.7,82.73,36710.19,82.73,182,38,82.73,166.86,201.7,0.0,Low,Shoulder,Shoulder,Standard,76.07,202.44,1.0,154.0,182,182,182,1.05,0.06,Ahead
2027-04-08,2027,4,Apr,14,3,Thursday,0,,0,0,0,0,0,220,178,178,0,187.84,80.91,33435.98,80.91,178,42,80.91,151.98,187.84,0.0,Low,Shoulder,Shoulder,Standard,68.45,172.96,1.09,118.38,178,178,178,1.08,0.08,Ahead
2027-04-09,2027,4,Apr,14,4,Friday,0,,0,0,0,0,0,220,158,158,0,189.83,71.82,29993.63,71.82,158,62,71.82,136.33,189.83,0.0,Low,Shoulder,Shoulder,Standard,80.71,184.89,1.03,149.22,158,158,158,0.91,0.06,Ahead
2027-04-10,2027,4,Apr,14,5,Saturday,1,,0,0,0,0,0,220,203,203,0,186.19,92.27,37795.67,92.27,203,17,92.27,171.8,186.19,0.0,Low,Shoulder,Shoulder,Standard,73.59,191.07,0.97,140.6,203,203,203,1.07,-0.04,Behind
2027-04-11,2027,4,Apr,14,6,Sunday,1,,0,0,0,0,0,220,178,178,0,187.55,80.91,33384.38,80.91,178,42,80.91,151.75,187.55,0.0,Low,Shoulder,Shoulder,Standard,65.9,188.8,0.99,124.41,178,178,178,1.13,-0.03,Ahead
2027-04-12,2027,4,Apr,15,0,Monday,0,,0,0,0,0,0,220,159,159,0,198.46,72.27,31555.0,72.27,159,61,72.27,143.43,198.46,0.0,Low,Shoulder,Shoulder,Standard,67.96,203.35,0.98,138.19,159,159,159,0.85,-0.01,Ahead
2027-04-13,2027,4,Apr,15,1,Tuesday,0,,0,0,0,0,0,220,196,196,0,207.45,89.09,40660.6,89.09,196,24,89.09,184.82,207.45,0.0,Low,Shoulder,Shoulder,Standard,68.64,198.11,1.05,135.99,196,196,196,0.94,0.05,Ahead
2027-04-14,2027,4,Apr,15,2,Wednesday,0,,0,0,0,100,1,120,109,109,0,199.92,90.83,21791.66,90.83,209,11,95.0,99.05,199.92,3097.84,Medium,Shoulder,Shoulder,Standard,79.83,202.14,0.99,161.37,109,109,109,0.93,-0.03,On Pace
2027-04-15,2027,4,Apr,15,3,Thursday,0,,0,0,0,100,1,120,108,108,0,206.27,90.0,22276.82,90.0,208,12,94.55,101.26,206.27,3644.41,Medium,Shoulder,Shoulder,Standard,76.84,200.72,1.03,154.24,108,108,108,1.04,0.1,On Pace
2027-04-16,2027,4,Apr,15,4,Friday,0,,0,0,0,100,1,120,119,119,0,192.56,99.17,22914.77,99.17,219,1,99.55,104.16,192.56,2695.17,Medium,Shoulder,Shoulder,Standard,68.64,177.7,1.08,121.98,119,119,119,1.12,0.03,Behind
2027-04-17,2027,4,Apr,15,5,Saturday,1,,0,0,0,0,0,220,179,179,0,178.31,81.36,31917.07,81.36,179,41,81.36,145.08,178.31,0.0,Low,Shoulder,Shoulder,Standard,66.21,181.63,0.98,120.25,179,179,179,1.12,0.0,Behind
2027-04-18,2027,4,Apr,15,6,Sunday,1,,0,0,0,0,0,220,169,169,0,177.5,76.82,29997.97,76.82,169,51,76.82,136.35,177.5,0.0,Low,Shoulder,Shoulder,Standard,64.33,167.21,1.06,107.57,169,169,169,1.0,-0.02,On Pace
2027-04-19,2027,4,Apr,16,0,Monday,0,,0,0,0,0,0,220,215,215,0,194.63,97.73,41845.18,97.73,215,5,97.73,190.21,194.63,0.0,Low,Shoulder,Shoulder,Standard,80.14,202.08,0.96,161.95,215,215,215,0.95,-0.0,Behind
2027-04-20,2027,4,Apr,16,1,Tuesday,0,,0,0,0,0,0,220,205,205,0,196.13,93.18,40207.33,93.18,205,15,93.18,182.76,196.13,0.0,Low,Shoulder,Shoulder,Standard,78.12,193.46,1.01,151.14,205,205,205,1.09,0.08,Ahead
2027-04-21,2027,4,Apr,16,2,Wednesday,0,,0,0,0,0,0,220,168,168,0,198.11,76.36,33281.76,76.36,168,52,76.36,151.28,198.11,0.0,Low,Shoulder,Shoulder,Standard,79.63,203.34,0.97,161.91,168,168,168,0.92,0.07,Behind
2027-04-22,2027,4,Apr,16,3,Thursday,0,,0,0,0,0,0,220,167,167,0,188.11,75.91,31415.01,75.91,167,53,75.91,142.8,188.11,0.0,Low,Shoulder,Shoulder,Standard,74.59,178.59,1.05,133.2,167,167,167,1.04,-0.04,On Pace
2027-04-23,2027,4,Apr,16,4,Friday,0,,0,0,0,0,0,220,195,195,0,198.73,88.64,38752.99,88.64,195,25,88.64,176.15,198.73,0.0,Low,Shoulder,Shoulder,Standard,70.43,185.75,1.07,130.83,195,195,195,1.03,0.09,Ahead
2027-04-24,2027,4,Apr,16,5,Saturday,1,,0,0,0,0,0,220,157,157,0,184.23,71.36,28923.6,71.36,157,63,71.36,131.47,184.23,0.0,Low,Shoulder,Shoulder,Standard,72.23,178.67,1.03,129.06,157,157,157,1.07,-0.01,Ahead
2027-04-25,2027,4,Apr,16,6,Sunday,1,,0,0,0,0,0,220,179,179,0,176.65,81.36,31620.41,81.36,179,41,81.36,143.73,176.65,0.0,Low,Shoulder,Shoulder,Standard,65.83,186.89,0.95,123.02,179,179,179,0.99,0.11,On Pace
2027-04-26,2027,4,Apr,17,0,Monday,0,,0,0,0,0,0,220,179,179,0,189.8,81.36,33974.98,81.36,179,41,81.36,154.43,189.8,0.0,Low,Shoulder,Shoulder,Standard,73.54,189.97,1.0,139.7,179,179,179,1.07,0.08,On Pace
2027-04-27,2027,4,Apr,17,1,Tuesday,0,,0,0,0,0,0,220,210,210,0,201.78,95.45,42373.88,95.45,210,10,95.45,192.61,201.78,0.0,Low,Shoulder,Shoulder,Standard,79.82,204.85,0.98,163.52,210,210,210,0.9,0.07,On Pace
2027-04-28,2027,4,Apr,17,2,Wednesday,0,,0,0,0,80,1,140,113,113,0,194.97,80.71,22032.01,80.71,193,27,87.73,100.15,194.97,1885.43,Medium,Shoulder,Shoulder,Standard,71.47,196.91,0.99,140.73,113,113,113,0.99,0.01,Behind
2027-04-29,2027,4,Apr,17,3,Thursday,0,,0,0,0,80,1,140,105,105,0,189.45,75.0,19892.01,75.0,185,35,84.09,90.42,189.45,1165.86,Medium,Shoulder,Shoulder,Standard,74.31,196.28,0.97,145.86,105,105,105,1.0,0.11,On Pace
