GEOID,checkpoint_year,child_population
0612930,2024,1586.0
0613360,2024,32818.0
0613470,2024,1310.0
0613800,2024,5906.0
0613840,2024,3037.0
0613890,2024,33914.0
0613920,2024,50793.0
0614070,2024,2773.0
0614250,2024,3116.0
0614400,2024,50901.0
0614550,2024,108189.0
0614880,2024,54654.0
0614950,2024,5441.0
0615150,2024,143.0
0615180,2024,17360.0
0615240,2024,40496.0
0615270,2024,8618.0
0616323,2024,2293.0
0616325,2024,21846.0
0616740,2024,35550.0
0616920,2024,37901.0
0617220,2024,2606.0
0617430,2024,2239.0
0618210,2024,7359.0
0618390,2024,20811.0
0618990,2024,2400.0
0619260,2024,25828.0
0619320,2024,2869.0
0619490,2024,6784.0
0619700,2024,13769.0
0619950,2024,1117.0
0620070,2024,5423.0
0620130,2024,4797.0
0620220,2024,537.0
0620370,2024,3936.0
0620640,2024,4845.0
0620670,2024,2570.0
0621000,2024,13520.0
0621150,2024,814.0
0621690,2024,12551.0
0621810,2024,3170.0
0621870,2024,5340.0
0622050,2024,2840.0
0622110,2024,20156.0
0622230,2024,45860.0
0622410,2024,15222.0
0622440,2024,328.0
0622500,2024,100146.0
0622590,2024,9321.0
0622710,2024,899601.0
0622740,2024,15406.0
0622860,2024,679.0
0623080,2024,15501.0
0623160,2024,16281.0
0623340,2024,29132.0
0623530,2024,1670.0
0623610,2024,38148.0
0623820,2024,424.0
0623940,2024,2941.0
0624030,2024,5941.0
0624090,2024,18360.0
0624150,2024,396.0
0624230,2024,5425.0
0624480,2024,546.0
0624500,2024,15603.0
0624750,2024,2175.0
0625190,2024,1177.0
0625230,2024,5293.0
0625320,2024,9578.0
0625470,2024,34300.0
0625530,2024,17740.0
0625690,2024,8457.0
0625800,2024,47119.0
0625830,2024,17260.0
0625860,2024,15862.0
0626100,2024,2221.0
0626370,2024,55344.0
0626490,2024,2029.0
0626640,2024,23128.0
0626760,2024,1062.0
0626910,2024,12285.0
0627060,2024,8597.0
0627200,2024,4367.0
0627240,2024,34489.0
0627590,2024,8602.0
0627690,2024,24854.0
0627720,2024,11613.0
0627850,2024,3453.0
0628050,2024,82871.0
0628250,2024,29930.0
0628270,2024,3565.0
0628650,2024,47193.0
0629190,2024,162.0
0629370,2024,2557.0
0629490,2024,27257.0
0629550,2024,31275.0
0629610,2024,16198.0
0629640,2024,4290.0
0629700,2024,13472.0
0629820,2024,2769.0
0629850,2024,18582.0
0629910,2024,5235.0
0629940,2024,35041.0
0630030,2024,9809.0
0630330,2024,3239.0
0630360,2024,1204.0
0630600,2024,14781.0
0630660,2024,36290.0
0631170,2024,3164.0
0631320,2024,35824.0
0631400,2024,300.0
0631530,2024,46773.0
0631620,2024,251.0
0631710,2024,8284.0
0632070,2024,30648.0
0632270,2024,3753.0
0632370,2024,34173.0
0632550,2024,52769.0
0632610,2024,5267.0
0632880,2024,5375.0
0633110,2024,3087.0
0633150,2024,57891.0
0633720,2024,511.0
0633750,2024,19088.0
0633840,2024,71212.0
0633860,2024,42497.0
0634170,2024,74364.0
0634320,2024,181545.0
0634410,2024,113508.0
0634425,2024,7910.0
0634440,2024,14941.0
0634590,2024,50095.0
0634620,2024,71179.0
0634680,2024,13693.0
0634710,2024,15277.0
0634740,2024,3538.0
0634800,2024,10086.0
0634860,2024,3389.0
0634880,2024,31105.0
0635070,2024,498.0
0635130,2024,41003.0
0635250,2024,16620.0
0635310,2024,55771.0
0635430,2024,28457.0
0635700,2024,14997.0
0636270,2024,7279.0
0636450,2024,466.0
0636670,2024,511.0
0636780,2024,569.0
0636800,2024,9277.0
0636805,2024,2098.0
0636820,2024,3898.0
0636840,2024,25182.0
0636970,2024,12075.0
0637050,2024,6691.0
0637200,2024,6029.0
0637500,2024,6340.0
0637530,2024,13300.0
0637590,2024,1130.0
0637620,2024,7063.0
0637630,2024,102.0
0637830,2024,1434.0
0638010,2024,57694.0
0638070,2024,66.0
0638520,2024,178.0
0638770,2024,6129.0
0638880,2024,7280.0
0638980,2024,7428.0
0639000,2024,2897.0
0639420,2024,29553.0
0639630,2024,8561.0
0639840,2024,621.0
0639940,2024,530.0
0640150,2024,31819.0
0640300,2024,9252.0
0640590,2024,18821.0
0640740,2024,25107.0
0640980,2024,23839.0
0641160,2024,45780.0
0641190,2024,35237.0
0641280,2024,11007.0
0641580,2024,13894.0
0642000,2024,11920.0
0642140,2024,13572.0
0642300,2024,200.0
0642540,2024,2011.0
0642560,2024,3174.0
0642580,2024,345.0
0642710,2024,2400.0
0642930,2024,2525.0
0643080,2024,16206.0
0643470,2024,19802.0
0643560,2024,16596.0
0684500,2024,60950.0
0691134,2024,2139.0
0691135,2024,24417.0
0691136,2024,1363.0
0691137,2024,717.0
0800001,2024,279.0
0800016,2024,1404.0
0800017,2024,1016.0
0800018,2024,135.0
0800019,2024,145.0
0801920,2024,30965.0
0801950,2024,11586.0
0801980,2024,214.0
0802010,2024,42.0
0802040,2024,404.0
0802070,2024,3681.0
0802130,2024,182.0
0802190,2024,2213.0
0802220,2024,103.0
0802260,2024,264.0
0802280,2024,1624.0
0802310,2024,1861.0
0802340,2024,60233.0
0802370,2024,1425.0
0802400,2024,1622.0
0802430,2024,1877.0
0802460,2024,177.0
0802490,2024,39378.0
0802520,2024,67.0
0802550,2024,93.0
0802580,2024,33000.0
0802610,2024,1586.0
0802640,2024,1346.0
0802670,2024,1128.0
0802700,2024,1013.0
0802730,2024,510.0
0802760,2024,23.0
0802790,2024,5083.0
0802850,2024,792.0
0802880,2024,183.0
0802910,2024,74984.0
0802940,2024,5363.0
0803000,2024,1370.0
0803030,2024,695.0
0803060,2024,43390.0
0803090,2024,3929.0
0803120,2024,571.0
0803150,2024,86.0
0803180,2024,549.0
0803210,2024,734.0
0803240,2024,215.0
0803270,2024,450.0
0803300,2024,680.0
0803330,2024,6029.0
0803360,2024,129515.0
0803390,2024,1082.0
0803420,2024,340.0
0803450,2024,89023.0
0803480,2024,7123.0
0803510,2024,207.0
0803540,2024,10105.0
0803600,2024,2374.0
0803630,2024,88.0
0803690,2024,331.0
0803720,2024,3773.0
0803750,2024,1242.0
0803780,2024,3948.0
0803810,2024,1462.0
0803840,2024,1129.0
0803870,2024,31421.0
0803930,2024,282.0
0803960,2024,2317.0
0803990,2024,40811.0
0804020,2024,4004.0
0804050,2024,4727.0
0804080,2024,11703.0
0804110,2024,245.0
0804140,2024,330.0
0804200,2024,2503.0
0804230,2024,334.0
0804260,2024,7781.0
0804290,2024,251.0
0804320,2024,1578.0
0804350,2024,31532.0
0804380,2024,2032.0
0804410,2024,32385.0
0804440,2024,68.0
0804470,2024,2730.0
0804500,2024,431.0
0804530,2024,18256.0
0804560,2024,320.0
0804590,2024,592.0
0804620,2024,186.0
0804650,2024,244.0
0804680,2024,185.0
0804710,2024,895.0
0804740,2024,346.0
0804770,2024,1230.0
0804800,2024,107804.0
0804830,2024,7362.0
0804860,2024,335.0
0804890,2024,59.0
0804920,2024,4570.0
0804950,2024,673.0
0804980,2024,33.0
0805010,2024,494.0
0805040,2024,107.0
0805070,2024,983.0
0805100,2024,1225.0
0805130,2024,1974.0
0805160,2024,29.0
0805190,2024,1369.0
0805220,2024,2483.0
0805250,2024,731.0
0805280,2024,506.0
0805310,2024,18812.0
0805340,2024,89.0
0805370,2024,43963.0
0805400,2024,25192.0
0805460,2024,457.0
0805490,2024,1024.0
0805520,2024,155.0
0805550,2024,7569.0
0805580,2024,146.0
0805610,2024,898.0
0805640,2024,195.0
0805670,2024,544.0
0805700,2024,92.0
0805730,2024,3197.0
0805760,2024,1386.0
0805790,2024,8328.0
0805820,2024,9385.0
0805850,2024,307.0
0805880,2024,336.0
0805910,2024,466.0
0805940,2024,249.0
0805970,2024,215.0
0806000,2024,197.0
0806030,2024,97.0
0806060,2024,822.0
0806090,2024,58.0
0806120,2024,24541.0
0806150,2024,12354.0
0806180,2024,691.0
0806210,2024,366.0
0806240,2024,7517.0
0806270,2024,1356.0
0806300,2024,216.0
0806330,2024,1468.0
0806360,2024,341.0
0806390,2024,467.0
0806420,2024,265.0
0806450,2024,195.0
0806480,2024,16486.0
0806510,2024,160.0
0806540,2024,2014.0
0806570,2024,93.0
0806600,2024,408.0
0806630,2024,515.0
0806660,2024,3254.0
0806690,2024,3214.0
0806720,2024,65.0
0806750,2024,1861.0
0806780,2024,227.0
0806810,2024,5020.0
0806840,2024,329.0
0806870,2024,1287.0
0806900,2024,56351.0
0806930,2024,91.0
0806960,2024,1845.0
0806990,2024,69.0
0807050,2024,232.0
0807080,2024,1059.0
0807110,2024,103.0
0807140,2024,150.0
0807200,2024,674.0
0807230,2024,16868.0
0807260,2024,361.0
0807290,2024,1006.0
0807320,2024,200.0
0807350,2024,13313.0
0807380,2024,3340.0
0807410,2024,79.0
0900030,2024,511.0
0900090,2024,781.0
0900150,2024,602.0
0900240,2024,1073.0
0900390,2024,471.0
0900570,2024,1755.0
0900630,2024,171.0
0900660,2024,771.0
0900720,2024,326.0
0900780,2024,669.0
0900870,2024,267.0
0900900,2024,727.0
0900930,2024,213.0
0901080,2024,740.0
0901380,2024,287.0
0901410,2024,1946.0
0901500,2024,1101.0
0901590,2024,546.0
0901890,2024,324.0
0901950,2024,294.0
0902010,2024,1902.0
0902040,2024,373.0
0902190,2024,932.0
0902340,2024,2325.0
0902370,2024,1448.0
0902760,2024,1217.0
0902940,2024,272.0
0903000,2024,855.0
0903210,2024,3272.0
0903360,2024,998.0
0903420,2024,902.0
0903510,2024,1674.0
0903900,2024,995.0
0903930,2024,812.0
0903960,2024,263.0
0904020,2024,196.0
0904080,2024,458.0
0904260,2024,506.0
0904350,2024,828.0
0904650,2024,160.0
0904710,2024,427.0
0905100,2024,716.0
0905310,2024,2240.0
0905370,2024,1580.0
0900005,2024,3822.0
0903570,2024,913.0
0903600,2024,2620.0
0903630,2024,2510.0
0903660,2024,6585.0
0903720,2024,2358.0
0903750,2024,3861.0
0903780,2024,3620.0
0900060,2024,3478.0
0900120,2024,4321.0
0900210,2024,3949.0
0900270,2024,4347.0
0900330,2024,2972.0
0900360,2024,972.0
0900420,2024,3966.0
0900450,2024,31118.0
0900510,2024,12362.0
0900540,2024,4024.0
0900690,2024,2291.0
0900750,2024,6367.0
0900810,2024,2105.0
0900840,2024,3233.0
0900960,2024,2577.0
0900990,2024,2739.0
0901020,2024,17094.0
0901050,2024,6776.0
0901110,2024,1825.0
0901170,2024,1440.0
0901200,2024,1539.0
0901230,2024,2770.0
0901260,2024,11032.0
0901290,2024,4678.0
0901320,2024,3328.0
0901350,2024,1787.0
0901440,2024,3950.0
0901470,2024,7755.0
0901530,2024,15249.0
0901560,2024,5397.0
0901620,2024,7634.0
0901680,2024,2374.0
0901710,2024,16399.0
0901740,2024,2131.0
0901770,2024,7013.0
0901800,2024,4608.0
0901860,2024,10357.0
0901920,2024,27547.0
0902070,2024,3529.0
0902130,2024,1235.0
0902160,2024,4240.0
0902220,2024,1276.0
0902280,2024,3186.0
0902310,2024,11938.0
0902400,2024,13259.0
0902490,2024,6860.0
0902520,2024,9056.0
0902550,2024,4770.0
0902580,2024,3270.0
0902640,2024,6338.0
0902670,2024,16315.0
0902700,2024,5547.0
0902730,2024,3415.0
0902790,2024,28643.0
0902820,2024,4576.0
0902850,2024,6063.0
0902880,2024,5023.0
0902910,2024,6100.0
0902970,2024,2504.0
0903030,2024,5230.0
0903060,2024,848.0
0903090,2024,17349.0
0903120,2024,8362.0
0903180,2024,1444.0
0903240,2024,2762.0
0903270,2024,2935.0
0903300,2024,2734.0
0903330,2024,2062.0
0903390,2024,2101.0
0903480,2024,1729.0
0903515,2024,1036.0
0903520,2024,3620.0
0903530,2024,1248.0
0903535,2024,1772.0
0903536,2024,2260.0
0903537,2024,5227.0
0903538,2024,3125.0
0903539,2024,3007.0
0903540,2024,1861.0
0903810,2024,6217.0
0903840,2024,3517.0
0903990,2024,3262.0
0904050,2024,7933.0
0904110,2024,6243.0
0904140,2024,2179.0
0904170,2024,6306.0
0904230,2024,8203.0
0904290,2024,2472.0
0904320,2024,25231.0
0904380,2024,2972.0
0904440,2024,9652.0
0904470,2024,2540.0
0904500,2024,1536.0
0904530,2024,1061.0
0904560,2024,3307.0
0904590,2024,6373.0
0904620,2024,10044.0
0904680,2024,5179.0
0904740,2024,8340.0
0904830,2024,26613.0
0904860,2024,3754.0
0904890,2024,3945.0
0904920,2024,13691.0
0904950,2024,11211.0
0904980,2024,659.0
0905010,2024,2740.0
0905040,2024,7691.0
0905070,2024,5745.0
0905130,2024,5127.0
0905160,2024,1588.0
0905190,2024,4810.0
0905220,2024,5668.0
0905250,2024,2337.0
0905280,2024,3155.0
1000080,2024,19748.0
1000170,2024,8683.0
1000180,2024,12449.0
1000190,2024,12338.0
1000200,2024,34523.0
1000230,2024,18922.0
1000270,2024,1890.0
1000680,2024,16410.0
1000790,2024,5807.0
1000810,2024,3878.0
1001080,2024,8067.0
1001240,2024,19539.0
1001300,2024,29064.0
1001530,2024,6086.0
1001620,2024,9988.0
1001850,2024,4280.0
1100030,2024,127314.0
1200030,2024,50780.0
1200060,2024,6895.0
1200090,2024,39382.0
1200120,2024,5715.0
1200150,2024,114255.0
1200180,2024,410337.0
1200210,2024,2668.0
1200240,2024,23648.0
1200270,2024,23936.0
1200300,2024,51999.0
1200330,2024,64916.0
1200360,2024,15907.0
1200390,2024,548079.0
1200420,2024,6349.0
1200450,2024,3054.0
1200480,2024,229053.0
1200510,2024,68089.0
1200540,2024,20335.0
1200570,2024,1938.0
1200600,2024,9643.0
1200630,2024,4037.0
1200660,2024,1662.0
1200690,2024,2282.0
1200720,2024,2800.0
1200750,2024,6270.0
1200780,2024,10572.0
1200810,2024,38353.0
1200840,2024,17631.0
1200870,2024,329191.0
1200900,2024,3991.0
1200930,2024,25086.0
1200960,2024,9135.0
1200990,2024,2589.0
1201020,2024,1414.0
1201050,2024,78465.0
1201080,2024,140310.0
1201110,2024,55054.0
1201140,2024,8801.0
1201170,2024,1506.0
1201200,2024,3196.0
1201230,2024,75182.0
1201260,2024,75043.0
1201290,2024,26134.0
1201320,2024,12831.0
1201350,2024,18923.0
1201380,2024,48926.0
1201410,2024,8721.0
1201440,2024,314642.0
1201470,2024,102052.0
1201500,2024,289116.0
1201530,2024,123778.0
1201560,2024,148581.0
1201590,2024,173947.0
1201620,2024,15954.0
1201650,2024,43250.0
1201680,2024,64325.0
1201710,2024,98915.0
1201740,2024,66193.0
1201770,2024,70901.0
1201800,2024,10245.0
1201830,2024,9471.0
1201860,2024,4365.0
1201890,2024,3414.0
1201920,2024,100824.0
1201950,2024,7314.0
1201980,2024,17350.0
1202010,2024,5110.0
1300002,2024,4074.0
1313053,2024,856.0
1313215,2024,3218.0
1300001,2024,17223.0
1300003,2024,3524.0
1300060,2024,4505.0
1300090,2024,2110.0
1300120,2024,84061.0
1300150,2024,2793.0
1300180,2024,447.0
1300210,2024,8036.0
1300240,2024,4117.0
1300290,2024,22581.0
1300330,2024,20765.0
1300360,2024,4179.0
1300390,2024,4292.0
1300420,2024,38203.0
1300440,2024,2521.0
1300480,2024,3834.0
1300510,2024,2096.0
1300540,2024,3258.0
1300570,2024,14061.0
1300600,2024,6100.0
1300630,2024,16550.0
1300660,2024,6005.0
1300690,2024,5450.0
1300720,2024,4513.0
1300750,2024,840.0
1300780,2024,13714.0
1300810,2024,2734.0
1300840,2024,23972.0
1300870,2024,5641.0
1300900,2024,5517.0
1300930,2024,15052.0
1300990,2024,2545.0
1301020,2024,62225.0
1301050,2024,455.0
1301080,2024,4900.0
1301110,2024,64003.0
1301140,2024,724.0
1301170,2024,21685.0
1301200,2024,562.0
1301230,2024,80080.0
1301260,2024,1676.0
1301290,2024,161624.0
1301350,2024,10640.0
1301380,2024,11856.0
1301410,2024,40356.0
1301440,2024,2521.0
1301470,2024,4458.0
1301500,2024,35278.0
1301530,2024,2547.0
1301560,2024,4673.0
1301590,2024,3221.0
1301620,2024,8739.0
1301650,2024,6177.0
1301680,2024,6750.0
1301710,2024,7061.0
1301740,2024,159186.0
1301770,2024,3707.0
1301800,2024,1710.0
1301830,2024,20025.0
1301860,2024,37449.0
1301870,2024,4230.0
1301890,2024,8001.0
1301920,2024,2586.0
1301950,2024,1123.0
1301980,2024,18257.0
1302010,2024,4380.0
1302040,2024,5732.0
1302070,2024,2704.0
1302100,2024,3989.0
1302130,2024,27500.0
1302190,2024,13526.0
1302220,2024,68772.0
1302250,2024,5381.0
1302280,2024,148753.0
1302310,2024,11530.0
1302340,2024,5936.0
1302370,2024,659.0
1302400,2024,17784.0
1302430,2024,9159.0
1302460,2024,6432.0
1302490,2024,3460.0
1302520,2024,16132.0
1302550,2024,250387.0
1302580,2024,10428.0
1302610,2024,37795.0
1302640,2024,1188.0
1302670,2024,5333.0
1302700,2024,7744.0
1302730,2024,5477.0
1302790,2024,2716.0
1302820,2024,62617.0
1302880,2024,43325.0
1302910,2024,2107.0
1302940,2024,14350.0
1302970,2024,3719.0
1303000,2024,3823.0
1303030,2024,4414.0
1303060,2024,3462.0
1303090,2024,1496.0
1303120,2024,1633.0
1303150,2024,6525.0
1303210,2024,4000.0
1303240,2024,2303.0
1303270,2024,8606.0
1303300,2024,15209.0
1303330,2024,1472.0
1303360,2024,5072.0
1303390,2024,16967.0
1303420,2024,5855.0
1303450,2024,2135.0
1303480,2024,7383.0
1303510,2024,13343.0
1303540,2024,1519.0
1303570,2024,5367.0
1303600,2024,1712.0
1303630,2024,4387.0
1303660,2024,1315.0
1303690,2024,3874.0
1303720,2024,6267.0
1303750,2024,1700.0
1303780,2024,4661.0
1303840,2024,9552.0
1303870,2024,47572.0
1303930,2024,29868.0
1303960,2024,11299.0
1303990,2024,3332.0
1304020,2024,45577.0
1304050,2024,6076.0
1304080,2024,949.0
1304110,2024,6557.0
1304140,2024,4982.0
1304170,2024,4617.0
1304200,2024,10991.0
1304220,2024,1735.0
1304260,2024,4436.0
1304290,2024,317.0
1304320,2024,2812.0
1304350,2024,1675.0
1304380,2024,47209.0
1304410,2024,22585.0
1304440,2024,9080.0
1304470,2024,1112.0
1304500,2024,2941.0
1304530,2024,1836.0
1304540,2024,1248.0
1304560,2024,5763.0
1304590,2024,727.0
1304620,2024,6511.0
1304650,2024,946.0
1304680,2024,291.0
1304770,2024,4872.0
1304800,2024,1538.0
1304830,2024,1907.0
1304860,2024,1975.0
1304890,2024,6542.0
1304950,2024,4254.0
1304980,2024,10273.0
1305040,2024,4630.0
1305070,2024,1619.0
1305100,2024,1393.0
1305130,2024,601.0
1305190,2024,2239.0
1305220,2024,1467.0
1305250,2024,3923.0
1305280,2024,6397.0
1305310,2024,12510.0
1305340,2024,2542.0
1305370,2024,13832.0
1305390,2024,23437.0
1305430,2024,8934.0
1305460,2024,1051.0
1305490,2024,4245.0
1305550,2024,7410.0
1305580,2024,204.0
1305640,2024,1154.0
1305670,2024,5573.0
1305700,2024,17008.0
1305730,2024,1671.0
1305760,2024,1925.0
1305790,2024,1915.0
1305850,2024,4548.0
1500030,2024,298609.0
1600001,2024,3026.0
1600002,2024,6970.0
1600009,2024,469.0
1600010,2024,389.0
1600030,2024,1277.0
1600060,2024,2148.0
1600090,2024,146.0
1600138,2024,222.0
1600139,2024,2147.0
1600150,2024,42.0
1600180,2024,657.0
1600240,2024,1664.0
1600270,2024,6773.0
1600300,2024,4781.0
1600330,2024,124.0
1600360,2024,38155.0
1600420,2024,3072.0
1600450,2024,379.0
1600480,2024,2477.0
1600490,2024,636.0
1600510,2024,9653.0
1600540,2024,297.0
1600570,2024,349.0
1600600,2024,19192.0
1600630,2024,525.0
1600660,2024,7813.0
1600690,2024,369.0
1600720,2024,378.0
1600750,2024,242.0
1600780,2024,18486.0
1600810,2024,659.0
1600815,2024,1170.0
1600840,2024,319.0
1600870,2024,158.0
1600900,2024,261.0
1600930,2024,20848.0
1600960,2024,3304.0
1601020,2024,4523.0
1601050,2024,2049.0
1601080,2024,979.0
1601110,2024,2958.0
1601140,2024,2810.0
1601170,2024,325.0
1601200,2024,498.0
1601230,2024,429.0
1601260,2024,2266.0
1601290,2024,720.0
1601380,2024,412.0
1601410,2024,577.0
1601440,2024,330.0
1601470,2024,1589.0
1601500,2024,292.0
1601530,2024,17281.0
1601570,2024,9387.0
1601590,2024,6366.0
1601620,2024,782.0
1601650,2024,1710.0
1601680,2024,385.0
1601710,2024,3187.0
1601740,2024,254.0
1601770,2024,10574.0
1601800,2024,7877.0
1601830,2024,623.0
1601860,2024,7981.0
1601900,2024,273.0
1601920,2024,9514.0
1601950,2024,1770.0
1601980,2024,1611.0
1602030,2024,1827.0
1602060,2024,241.0
1602070,2024,801.0
1602100,2024,66004.0
1602130,2024,6509.0
1602160,2024,214.0
1602190,2024,6440.0
1602220,2024,5271.0
1602250,2024,6659.0
1602280,2024,247.0
1602310,2024,319.0
1602340,2024,26471.0
1602370,2024,1436.0
1602400,2024,230.0
1602430,2024,137.0
1602460,2024,476.0
1602490,2024,1289.0
1602520,2024,1416.0
1602550,2024,1650.0
1602580,2024,2580.0
1602610,2024,33.0
1602640,2024,20689.0
1602670,2024,13540.0
1602700,2024,935.0
1602730,2024,1.0
1602760,2024,254.0
1602790,2024,716.0
1602820,2024,129.0
1602850,2024,1308.0
1602910,2024,3409.0
1602940,2024,878.0
1602970,2024,2224.0
1603000,2024,1341.0
1603030,2024,87.0
1603060,2024,1376.0
1603090,2024,1922.0
1603120,2024,121.0
1603180,2024,2775.0
1603210,2024,2.0
1603240,2024,15672.0
1603270,2024,994.0
1603300,2024,1046.0
1603330,2024,2073.0
1603360,2024,1414.0
1603400,2024,768.0
1603420,2024,1148.0
1603480,2024,1202.0
1700009,2024,1263.0
1700010,2024,4638.0
1700065,2024,270.0
1700077,2024,2792.0
1700103,2024,192.0
1700112,2024,2988.0
1700119,2024,8565.0
1700222,2024,2458.0
1700330,2024,555.0
1701381,2024,440.0
1701385,2024,707.0
1701388,2024,353.0
1701411,2024,558.0
1701419,2024,669.0
1701434,2024,274.0
1703150,2024,6790.0
1703210,2024,190.0
1703270,2024,313.0
1703420,2024,133.0
1703480,2024,3394.0
1703750,2024,1371.0
1703840,2024,5594.0
1703900,2024,5539.0
1703930,2024,2019.0
1704050,2024,2610.0
1704140,2024,12608.0
1704200,2024,206.0
1704340,2024,345.0
1704560,2024,1432.0
1704740,2024,950.0
1704800,2024,1539.0
1704950,2024,389.0
1705160,2024,322.0
1705190,2024,312.0
1705466,2024,812.0
1705570,2024,524.0
1705580,2024,2065.0
1705610,2024,6950.0
1705760,2024,5318.0
1705880,2024,1730.0
1705910,2024,4822.0
1705950,2024,1970.0
1706000,2024,4910.0
1706060,2024,5270.0
1706090,2024,7193.0
1706180,2024,233.0
1706270,2024,4267.0
1706450,2024,2684.0
1706510,2024,5422.0
1706750,2024,4903.0
1706840,2024,480.0
1706930,2024,2428.0
1707010,2024,1537.0
1707170,2024,5278.0
1707290,2024,5985.0
1707320,2024,2895.0
1707740,2024,249.0
1707860,2024,537.0
1707980,2024,827.0
1708100,2024,1253.0
1708130,2024,2197.0
1708310,2024,450.0
1708340,2024,3413.0
1708730,2024,4974.0
1708790,2024,1585.0
1708970,2024,2561.0
1709150,2024,3149.0
1709170,2024,1278.0
1709180,2024,537.0
1709210,2024,939.0
1709270,2024,2933.0
1709510,2024,1172.0
1709540,2024,2404.0
1709850,2024,543.0
1709960,2024,6025.0
1709990,2024,3575.0
1710200,2024,21326.0
1710380,2024,2564.0
1710470,2024,7116.0
1710690,2024,976.0
1710860,2024,251.0
1710950,2024,180.0
1711010,2024,2608.0
1711220,2024,179.0
1711290,2024,750.0
1711350,2024,16308.0
1711520,2024,276.0
1711700,2024,227.0
1711730,2024,143.0
1711910,2024,113.0
1711980,2024,5265.0
1712120,2024,11499.0
1712150,2024,457.0
1712210,2024,1773.0
1712420,2024,6105.0
1712450,2024,5583.0
1712540,2024,12334.0
1712840,2024,1242.0
1712960,2024,1561.0
1713140,2024,8219.0
1713170,2024,5697.0
1713240,2024,3294.0
1713260,2024,613.0
1713440,2024,627.0
1713770,2024,14076.0
1714160,2024,633.0
1714220,2024,1794.0
1714250,2024,645.0
1714410,2024,169.0
1714460,2024,16236.0
1714550,2024,5087.0
1714640,2024,727.0
1714710,2024,786.0
1714760,2024,855.0
1714820,2024,1115.0
1714940,2024,311.0
1715090,2024,687.0
1715420,2024,5579.0
1715450,2024,2258.0
1715480,2024,3756.0
1715630,2024,1123.0
1715660,2024,950.0
1715700,2024,5413.0
1715780,2024,2576.0
1715820,2024,1967.0
1715930,2024,4704.0
1716230,2024,313.0
1716290,2024,1826.0
1716320,2024,173.0
1716530,2024,584.0
1716560,2024,1708.0
1716590,2024,439.0
1716650,2024,370.0
1716800,2024,8294.0
1716860,2024,2360.0
1716920,2024,10760.0
1716950,2024,2566.0
1717040,2024,6757.0
1717160,2024,1878.0
1717190,2024,192.0
1717220,2024,663.0
1717310,2024,1547.0
1717490,2024,378.0
1717520,2024,7843.0
1717800,2024,3765.0
1717850,2024,2150.0
1718090,2024,502.0
1718360,2024,1067.0
1718450,2024,3042.0
1718480,2024,2084.0
1718570,2024,6750.0
1718600,2024,2231.0
1718960,2024,538.0
1719110,2024,2097.0
1719230,2024,662.0
1719290,2024,7702.0
1719420,2024,195.0
1719500,2024,8380.0
1719530,2024,4364.0
1719680,2024,2428.0
1720190,2024,237.0
1720220,2024,2183.0
1720250,2024,424.0
1720370,2024,354.0
1720580,2024,18815.0
1720640,2024,801.0
1720880,2024,3007.0
1720910,2024,250.0
1720970,2024,968.0
1721030,2024,6291.0
1721130,2024,284.0
1721180,2024,4077.0
1721270,2024,7204.0
1721420,2024,1356.0
1721450,2024,3176.0
1721510,2024,417.0
1721600,2024,6258.0
1721630,2024,3342.0
1721720,2024,2130.0
1721750,2024,3695.0
1721870,2024,6198.0
1722020,2024,5555.0
1722050,2024,491.0
1722080,2024,1749.0
1722800,2024,4579.0
1722860,2024,324.0
1722920,2024,563.0
1722980,2024,2205.0
1723090,2024,3300.0
1723100,2024,3071.0
1723160,2024,416.0
1723460,2024,6617.0
1723700,2024,194.0
1723730,2024,2946.0
1723850,2024,5527.0
1724000,2024,3084.0
1724120,2024,218.0
1724270,2024,3621.0
1724330,2024,4434.0
1724420,2024,1997.0
1724720,2024,4634.0
1724780,2024,5175.0
1725020,2024,4140.0
1725110,2024,10605.0
1725190,2024,639.0
1725260,2024,115.0
1725290,2024,8625.0
1725500,2024,1186.0
1725620,2024,2259.0
1725740,2024,1819.0
1725920,2024,2729.0
1726100,2024,2498.0
1726190,2024,1567.0
1726250,2024,575.0
1726310,2024,8404.0
1726370,2024,3274.0
1726490,2024,749.0
1726590,2024,650.0
1726610,2024,2440.0
1726820,2024,1757.0
1726850,2024,2261.0
1727210,2024,5119.0
1727340,2024,2644.0
1727540,2024,3647.0
1727720,2024,1352.0
1727930,2024,378.0
1728110,2024,316.0
1728140,2024,12053.0
1728160,2024,308.0
1728270,2024,453.0
1728500,2024,1196.0
1728650,2024,2531.0
1728890,2024,7314.0
1728920,2024,860.0
1728980,2024,3618.0
1729040,2024,878.0
1729100,2024,751.0
1729130,2024,1904.0
1729190,2024,8630.0
1729250,2024,12722.0
1729310,2024,177.0
1729520,2024,263.0
1729670,2024,957.0
1729700,2024,307.0
1729760,2024,8774.0
1730220,2024,11756.0
1730300,2024,4488.0
1730420,2024,25822.0
1730510,2024,1611.0
1730570,2024,1960.0
1730600,2024,4090.0
1730810,2024,3892.0
1730840,2024,10417.0
1730900,2024,404.0
1731080,2024,6454.0
1731140,2024,395.0
1731200,2024,1301.0
1731380,2024,1901.0
1731560,2024,303.0
1731860,2024,385.0
1731950,2024,714.0
1732040,2024,1563.0
1732090,2024,224.0
1732160,2024,2333.0
1732190,2024,1325.0
