Date,Year,Month,Week,Day_Of_Week,Day_Name,Is_Weekend,Special_Event,Is_Special_Event,Is_OSU_Football,Group_Rooms_On_Books,Group_Events_Inhouse,Transient_Rooms_Available,Transient_Demand_Unconstrained,Transient_Rooms_Sold,Transient_Rooms_Turned_Away,Transient_ADR,Transient_Occ_Of_Available,Transient_Revenue,Total_Rooms_Sold,Total_Occupancy_Pct,Transient_RevPAR,Displacement_Cost_Per_Room,Displacement_Pressure,Demand_Tier,Market_Occ_Pct,Market_ADR,Market_RevPAR,Transient_Pace_7d,Transient_Pace_14d,Transient_Pace_30d,Pace_Index
2024-02-03,2024,2,5,5,Saturday,1,,0,0,85,2,135,93,93,0,148.17,68.9,13779.81,178,80.9,62.64,148.17,Low,Low,75.1,140.09,105.21,109.9,88.7,96.4,1.14
2024-02-04,2024,2,5,6,Sunday,1,,0,0,114,3,106,64,64,0,140.14,60.4,8968.96,178,80.9,40.77,140.14,Low,Soft,74.7,132.65,99.09,110.3,89.2,95.8,1.151
2024-02-05,2024,2,6,0,Monday,0,,0,0,75,2,145,137,137,0,151.03,94.5,20691.11,212,96.4,94.05,151.03,Low,Moderate,93.0,135.46,125.98,111.4,90.8,97.3,1.145
2024-02-06,2024,2,6,1,Tuesday,0,,0,0,0,0,220,147,147,0,159.15,66.8,23395.05,147,66.8,106.34,159.15,Low,Moderate,62.0,144.34,89.49,115.0,101.3,100.1,1.149
2024-02-07,2024,2,6,2,Wednesday,0,,0,0,81,3,139,138,138,0,176.74,99.3,24390.12,219,99.5,110.86,176.74,Low,Moderate,93.3,161.36,150.55,116.3,104.5,100.3,1.16
2024-02-08,2024,2,6,3,Thursday,0,,0,0,67,2,153,139,139,0,162.5,90.8,22587.5,206,93.6,102.67,162.5,Low,Moderate,89.8,146.84,131.86,118.9,105.8,100.7,1.181
2024-02-09,2024,2,6,4,Friday,0,,0,0,37,1,183,96,96,0,145.91,52.5,14007.36,133,60.5,63.67,145.91,Low,Low,58.6,140.27,82.2,116.3,108.4,99.3,1.171
2024-02-10,2024,2,6,5,Saturday,1,,0,0,20,1,200,107,107,0,152.77,53.5,16346.39,127,57.7,74.3,152.77,Low,Low,54.0,140.02,75.61,118.3,114.1,98.8,1.197
2024-02-11,2024,2,6,6,Sunday,1,,0,0,220,3,0,62,0,62,151.73,0.0,0.0,220,100.0,0.0,151.73,Sold Out,Soft,94.1,144.56,136.03,109.1,109.7,96.0,1.136
2024-02-12,2024,2,7,0,Monday,0,,0,0,206,4,14,134,14,120,145.23,100.0,2033.22,220,100.0,9.24,145.23,High,Moderate,95.7,131.01,125.38,91.6,101.5,93.9,0.976
2024-02-13,2024,2,7,1,Tuesday,0,,0,0,155,3,65,153,65,88,169.36,100.0,11008.4,220,100.0,50.04,169.36,High,Moderate,94.0,157.02,147.6,79.9,97.4,94.0,0.85
2024-02-14,2024,2,7,2,Wednesday,0,,0,0,59,1,161,139,139,0,159.14,86.3,22120.46,198,90.0,100.55,159.14,Low,Moderate,86.1,150.04,129.18,80.0,98.1,94.9,0.843
2024-02-15,2024,2,7,3,Thursday,0,,0,0,59,1,161,124,124,0,157.72,77.0,19557.28,183,83.2,88.9,157.72,Low,Moderate,79.4,144.58,114.8,77.9,98.4,94.5,0.824
2024-02-16,2024,2,7,4,Friday,0,,0,0,59,1,161,97,97,0,147.24,60.2,14282.28,156,70.9,64.92,147.24,Low,Low,68.7,141.18,96.99,78.0,97.1,93.3,0.836
2024-02-17,2024,2,7,5,Saturday,1,,0,0,58,1,162,98,98,0,154.7,60.5,15160.6,156,70.9,68.91,154.7,Low,Low,66.7,146.11,97.46,76.7,97.5,92.9,0.826
2024-02-18,2024,2,7,6,Sunday,1,,0,0,63,1,157,71,71,0,131.17,45.2,9313.07,134,60.9,42.33,131.17,Low,Low,58.7,120.3,70.62,86.9,98.0,92.1,0.944
2024-02-19,2024,2,8,0,Monday,0,,0,0,115,3,105,127,105,22,158.14,100.0,16604.7,220,100.0,75.48,158.14,Medium,Moderate,93.1,140.31,130.63,99.9,95.7,92.8,1.077
2024-02-20,2024,2,8,1,Tuesday,0,,0,0,49,1,171,158,158,0,169.4,92.4,26765.2,207,94.1,121.66,169.4,Low,Moderate,89.3,155.37,138.75,113.1,96.5,96.1,1.177
2024-02-21,2024,2,8,2,Wednesday,0,,0,0,30,1,190,150,150,0,160.13,78.9,24019.5,180,81.8,109.18,160.13,Low,Moderate,77.9,148.64,115.79,114.7,97.4,97.3,1.179
2024-02-22,2024,2,8,3,Thursday,0,,0,0,84,2,136,148,136,12,158.11,100.0,21502.96,220,100.0,97.74,158.11,Medium,Moderate,93.1,151.68,141.21,116.4,97.1,101.8,1.143
2024-02-23,2024,2,8,4,Friday,0,,0,0,64,2,156,110,110,0,151.28,70.5,16640.8,174,79.1,75.64,151.28,Low,Low,75.6,135.23,102.23,118.3,98.1,102.4,1.155
2024-02-24,2024,2,8,5,Saturday,1,,0,0,0,0,220,105,105,0,155.53,47.7,16330.65,105,47.7,74.23,155.53,Low,Low,44.2,145.55,64.33,119.3,98.0,101.9,1.171
2024-02-25,2024,2,8,6,Sunday,1,,0,0,43,1,177,75,75,0,144.24,42.4,10818.0,118,53.6,49.17,144.24,Low,Low,49.6,131.08,65.02,119.9,103.4,102.4,1.171
2024-02-26,2024,2,9,0,Monday,0,,0,0,43,1,177,137,137,0,144.62,77.4,19812.94,180,81.8,90.06,144.62,Low,Moderate,75.5,139.66,105.44,124.4,112.1,106.0,1.174
2024-02-27,2024,2,9,1,Tuesday,0,,0,0,54,1,166,165,165,0,161.63,99.4,26668.95,219,99.5,121.22,161.63,Low,High,96.2,149.59,143.91,125.4,119.3,109.5,1.145
2024-02-28,2024,2,9,2,Wednesday,0,,0,0,160,2,60,148,60,88,168.93,100.0,10135.8,220,100.0,46.07,168.93,High,Moderate,93.6,151.23,141.55,112.6,113.6,107.2,1.05
2024-02-29,2024,2,9,3,Thursday,0,,0,0,111,2,109,146,109,37,165.3,100.0,18017.7,220,100.0,81.9,165.3,High,Moderate,96.7,149.75,144.81,108.7,112.6,106.8,1.018
2024-03-01,2024,3,9,4,Friday,0,,0,0,111,2,109,106,106,0,162.77,97.2,17253.62,217,98.6,78.43,162.77,Low,Low,91.8,144.62,132.76,108.1,113.2,106.0,1.02
2024-03-02,2024,3,9,5,Saturday,1,,0,0,71,2,149,117,117,0,164.61,78.5,19259.37,188,85.5,87.54,164.61,Low,Moderate,81.7,145.25,118.67,109.9,114.6,105.9,1.038
2024-03-03,2024,3,9,6,Sunday,1,,0,0,71,2,149,71,71,0,142.15,47.7,10092.65,142,64.5,45.88,142.15,Low,Low,61.4,128.94,79.17,109.3,114.6,104.4,1.047
2024-03-04,2024,3,10,0,Monday,0,,0,0,133,2,87,163,87,76,164.18,100.0,14283.66,220,100.0,64.93,164.18,High,High,92.4,145.14,134.11,102.1,113.3,104.2,0.98
2024-03-05,2024,3,10,1,Tuesday,0,,0,0,207,3,13,159,13,146,185.45,100.0,2410.85,220,100.0,10.96,185.45,High,High,95.1,166.39,158.24,80.4,102.9,102.5,0.784
2024-03-06,2024,3,10,2,Wednesday,0,,0,0,74,1,146,164,146,18,175.55,100.0,25630.3,220,100.0,116.5,175.55,Medium,High,96.8,166.88,161.54,92.7,102.6,102.8,0.902
2024-03-07,2024,3,10,3,Thursday,0,Arnold Sports Festival,1,0,0,0,220,218,218,0,202.46,99.1,44136.28,218,99.1,200.62,202.46,Low,Peak,93.5,190.68,178.29,108.3,108.5,105.2,1.029
2024-03-08,2024,3,10,4,Friday,0,Arnold Sports Festival,1,0,0,0,220,218,218,0,186.78,99.1,40718.04,218,99.1,185.08,186.78,Low,Peak,95.8,172.72,165.47,124.3,116.2,107.9,1.152
2024-03-09,2024,3,10,5,Saturday,1,Arnold Sports Festival,1,0,38,1,182,218,182,36,194.12,100.0,35329.84,220,100.0,160.59,194.12,High,Peak,95.3,177.35,169.01,133.6,121.7,109.3,1.222
2024-03-10,2024,3,10,6,Sunday,1,Arnold Sports Festival,1,0,29,1,191,218,191,27,193.4,100.0,36939.4,220,100.0,167.91,193.4,Medium,Peak,93.3,172.99,161.4,150.7,130.0,112.5,1.34
2024-03-11,2024,3,11,0,Monday,0,,0,0,83,1,137,154,137,17,169.53,100.0,23225.61,220,100.0,105.57,169.53,Medium,Moderate,93.2,150.27,140.05,157.9,130.0,113.5,1.391
2024-03-12,2024,3,11,1,Tuesday,0,,0,0,207,4,13,178,13,165,173.02,100.0,2249.26,220,100.0,10.22,173.02,High,High,93.3,164.96,153.91,157.9,119.1,113.9,1.386
2024-03-13,2024,3,11,2,Wednesday,0,,0,0,113,3,107,188,107,81,171.76,100.0,18378.32,220,100.0,83.54,171.76,High,High,92.7,164.37,152.37,152.3,122.5,117.0,1.302
2024-03-14,2024,3,11,3,Thursday,0,,0,0,101,3,119,137,119,18,172.15,100.0,20485.85,220,100.0,93.12,172.15,Medium,Moderate,92.6,152.94,141.62,138.1,123.2,118.8,1.162
2024-03-15,2024,3,11,4,Friday,0,,0,0,171,4,49,114,49,65,174.14,100.0,8532.86,220,100.0,38.79,174.14,High,Low,96.2,162.75,156.57,114.0,119.1,115.8,0.984
2024-03-16,2024,3,11,5,Saturday,1,,0,0,23,1,197,105,105,0,161.31,53.3,16937.55,128,58.2,76.99,161.31,Low,Low,56.4,153.14,86.37,103.0,118.3,115.2,0.894
2024-03-17,2024,3,11,6,Sunday,1,,0,0,37,1,183,74,74,0,151.61,40.4,11219.14,111,50.5,51.0,151.61,Low,Low,47.2,146.64,69.21,86.3,118.5,114.4,0.754
2024-03-18,2024,3,12,0,Monday,0,,0,0,0,0,220,147,147,0,150.68,66.8,22149.96,147,66.8,100.68,150.68,Low,Moderate,63.6,144.41,91.84,87.7,122.8,116.0,0.756
2024-03-19,2024,3,12,1,Tuesday,0,,0,0,0,0,220,157,157,0,160.91,71.4,25262.87,157,71.4,114.83,160.91,Low,Moderate,68.8,152.6,104.99,108.3,133.1,118.9,0.911
2024-03-20,2024,3,12,2,Wednesday,0,,0,0,71,1,149,168,149,19,172.63,100.0,25721.87,220,100.0,116.92,172.63,Medium,High,94.1,163.96,154.29,114.3,133.3,120.4,0.949
2024-03-21,2024,3,12,3,Thursday,0,,0,0,131,3,89,148,89,59,163.43,100.0,14545.27,220,100.0,66.11,163.43,High,Moderate,94.4,157.98,149.13,110.0,124.1,118.1,0.931
2024-03-22,2024,3,12,4,Friday,0,,0,0,32,1,188,132,132,0,153.46,70.2,20256.72,164,74.5,92.08,153.46,Low,Moderate,71.3,139.72,99.62,121.9,117.9,117.5,1.037
2024-03-23,2024,3,12,5,Saturday,1,,0,0,126,2,94,118,94,24,176.04,100.0,16547.76,220,100.0,75.22,176.04,Medium,Moderate,96.6,161.68,156.18,120.3,111.6,116.1,1.036
2024-03-24,2024,3,12,6,Sunday,1,,0,0,83,1,137,71,71,0,145.88,51.8,10357.48,154,70.0,47.08,145.88,Low,Low,65.2,136.7,89.13,119.9,103.1,114.8,1.044
2024-03-25,2024,3,13,0,Monday,0,,0,0,212,3,8,161,8,153,159.73,100.0,1277.84,220,100.0,5.81,159.73,High,High,93.2,140.99,131.4,100.0,93.9,111.5,0.897
2024-03-26,2024,3,13,1,Tuesday,0,,0,0,182,3,38,184,38,146,190.1,100.0,7223.8,220,100.0,32.84,190.1,High,High,92.7,183.52,170.12,83.0,95.6,110.3,0.752
2024-03-27,2024,3,13,2,Wednesday,0,,0,0,182,3,38,166,38,128,173.58,100.0,6596.04,220,100.0,29.98,173.58,High,High,95.7,161.52,154.57,67.1,90.7,107.0,0.627
2024-03-28,2024,3,13,3,Thursday,0,,0,0,133,2,87,136,87,49,168.22,100.0,14635.14,220,100.0,66.52,168.22,High,Moderate,95.0,151.66,144.08,66.9,88.4,104.4,0.641
2024-03-29,2024,3,13,4,Friday,0,,0,0,56,1,164,113,113,0,150.96,68.9,17058.48,169,76.8,77.54,150.96,Low,Low,71.5,133.03,95.12,64.1,93.0,106.2,0.604
2024-03-30,2024,3,13,5,Saturday,1,,0,0,56,1,164,122,122,0,156.87,74.4,19138.14,178,80.9,86.99,156.87,Low,Moderate,76.2,140.42,107.0,68.1,94.2,106.6,0.639
2024-03-31,2024,3,13,6,Sunday,1,,0,0,142,3,78,83,78,5,153.26,100.0,11954.28,220,100.0,54.34,153.26,Low,Low,92.3,143.15,132.13,69.1,94.5,105.7,0.654
2024-04-01,2024,4,14,0,Monday,0,,0,0,121,1,99,195,99,96,167.89,100.0,16621.11,220,100.0,75.55,167.89,High,Peak,95.1,159.31,151.5,82.1,91.1,105.1,0.781
2024-04-02,2024,4,14,1,Tuesday,0,,0,0,159,2,61,206,61,145,190.35,100.0,11611.35,220,100.0,52.78,190.35,High,Peak,93.2,173.95,162.12,85.4,84.2,104.7,0.816
2024-04-03,2024,4,14,2,Wednesday,0,,0,0,137,3,83,189,83,106,193.11,100.0,16028.13,220,100.0,72.86,193.11,High,High,93.9,179.07,168.15,91.9,79.5,104.6,0.879
2024-04-04,2024,4,14,3,Thursday,0,,0,0,36,1,184,189,184,5,185.97,100.0,34218.48,220,100.0,155.54,185.97,Low,High,96.5,178.76,172.5,105.7,86.3,110.3,0.958
2024-04-05,2024,4,14,4,Friday,0,,0,0,12,1,208,158,158,0,161.55,76.0,25524.9,170,77.3,116.02,161.55,Low,Moderate,71.8,152.24,109.31,112.1,88.1,110.7,1.013
2024-04-06,2024,4,14,5,Saturday,1,,0,0,37,1,183,141,141,0,164.82,77.0,23239.62,178,80.9,105.63,164.82,Low,Moderate,75.6,153.62,116.14,114.9,91.5,108.1,1.063
2024-04-07,2024,4,14,6,Sunday,1,,0,0,212,4,8,88,8,80,158.97,100.0,1271.76,220,100.0,5.78,158.97,High,Low,93.4,141.29,131.96,104.9,87.0,101.1,1.038
2024-04-08,2024,4,15,0,Monday,0,,0,0,67,1,153,183,153,30,170.58,100.0,26098.74,220,100.0,118.63,170.58,Medium,High,93.5,156.22,146.07,112.6,97.4,100.2,1.124
2024-04-09,2024,4,15,1,Tuesday,0,,0,0,117,2,103,212,103,109,187.25,100.0,19286.75,220,100.0,87.67,187.25,High,Peak,94.3,176.09,166.05,118.6,102.0,97.2,1.22
2024-04-10,2024,4,15,2,Wednesday,0,,0,0,127,1,93,209,93,116,194.72,100.0,18108.96,220,100.0,82.31,194.72,High,Peak,92.7,181.24,168.01,120.0,105.9,95.8,1.253
2024-04-11,2024,4,15,3,Thursday,0,,0,0,220,4,0,199,0,199,183.96,0.0,0.0,220,100.0,0.0,183.96,Sold Out,Peak,94.7,178.18,168.74,93.7,99.7,95.3,0.983
2024-04-12,2024,4,15,4,Friday,0,,0,0,220,4,0,152,0,152,173.9,0.0,0.0,220,100.0,0.0,173.9,Sold Out,Moderate,92.8,159.03,147.58,71.1,91.6,91.8,0.775
2024-04-13,2024,4,15,5,Saturday,1,,0,0,36,1,184,152,152,0,167.44,82.6,25450.88,188,85.5,115.69,167.44,Low,Moderate,81.7,148.38,121.23,72.7,93.8,92.9,0.783
2024-04-14,2024,4,15,6,Sunday,1,,0,0,220,4,0,81,0,81,160.62,0.0,0.0,220,100.0,0.0,160.62,Sold Out,Low,93.8,153.95,144.41,71.6,88.2,91.2,0.785
2024-04-15,2024,4,16,0,Monday,0,,0,0,220,6,0,182,0,182,172.02,0.0,0.0,220,100.0,0.0,172.02,Sold Out,High,92.7,157.55,146.05,49.7,81.1,87.7,0.567
2024-04-16,2024,4,16,1,Tuesday,0,,0,0,87,2,133,204,133,71,184.81,100.0,24579.73,220,100.0,111.73,184.81,High,Peak,95.5,163.95,156.57,54.0,86.3,89.7,0.602
2024-04-17,2024,4,16,2,Wednesday,0,,0,0,66,1,154,186,154,32,184.72,100.0,28446.88,220,100.0,129.3,184.72,High,High,94.5,166.07,156.94,62.7,91.4,89.9,0.697
2024-04-18,2024,4,16,3,Thursday,0,,0,0,27,1,193,164,164,0,172.9,85.0,28355.6,191,86.8,128.89,172.9,Low,High,81.6,161.62,131.88,86.1,89.9,90.2,0.955
2024-04-19,2024,4,16,4,Friday,0,,0,0,27,1,193,148,148,0,167.86,76.7,24843.28,175,79.5,112.92,167.86,Low,Moderate,75.9,161.81,122.81,107.3,89.2,90.1,1.191
2024-04-20,2024,4,16,5,Saturday,1,,0,0,20,1,200,126,126,0,172.23,63.0,21700.98,146,66.4,98.64,172.23,Low,Moderate,63.4,157.95,100.14,103.6,88.1,91.4,1.133
2024-04-21,2024,4,16,6,Sunday,1,,0,0,28,1,192,81,81,0,145.63,42.2,11796.03,109,49.5,53.62,145.63,Low,Low,47.8,132.15,63.17,115.1,93.4,89.7,1.283
2024-04-22,2024,4,17,0,Monday,0,,0,0,28,1,192,173,173,0,172.07,90.1,29768.11,201,91.4,135.31,172.07,Low,High,85.1,154.19,131.22,139.9,94.8,92.3,1.516
2024-04-23,2024,4,17,1,Tuesday,0,,0,0,103,2,117,186,117,69,183.73,100.0,21496.41,220,100.0,97.71,183.73,High,High,96.1,162.24,155.91,137.6,95.8,93.8,1.467
2024-04-24,2024,4,17,2,Wednesday,0,,0,0,212,3,8,210,8,202,181.91,100.0,1455.28,220,100.0,6.61,181.91,High,Peak,96.3,167.69,161.49,116.7,89.7,93.8,1.244
2024-04-25,2024,4,17,3,Thursday,0,,0,0,212,3,8,168,8,160,180.69,100.0,1445.52,220,100.0,6.57,180.69,High,High,96.9,173.57,168.19,94.4,90.3,92.8,1.017
2024-04-26,2024,4,17,4,Friday,0,,0,0,25,1,195,134,134,0,166.01,68.7,22245.34,159,72.3,101.12,166.01,Low,Moderate,69.9,147.98,103.44,92.4,99.9,96.0,0.962
2024-04-27,2024,4,17,5,Saturday,1,,0,0,56,1,164,146,146,0,169.67,89.0,24771.82,202,91.8,112.6,169.67,Low,Moderate,87.3,158.57,138.43,95.3,99.4,98.0,0.972
2024-04-28,2024,4,17,6,Sunday,1,,0,0,93,2,127,81,81,0,146.38,63.8,11856.78,174,79.1,53.89,146.38,Low,Low,76.5,132.01,100.99,95.3,105.2,96.9,0.983
2024-04-29,2024,4,18,0,Monday,0,,0,0,59,3,161,159,159,0,162.65,98.8,25861.35,218,99.1,117.55,162.65,Low,High,93.6,156.04,146.05,93.3,116.6,98.2,0.95
2024-04-30,2024,4,18,1,Tuesday,0,,0,0,37,1,183,197,183,14,174.66,100.0,31962.78,220,100.0,145.29,174.66,Medium,Peak,96.0,165.18,158.57,102.7,120.1,101.7,1.01
2024-05-01,2024,5,18,2,Wednesday,0,,0,0,0,0,220,208,208,0,191.07,94.5,39742.56,208,94.5,180.65,191.07,Low,Peak,90.5,172.45,156.07,131.3,124.0,105.3,1.247
2024-05-02,2024,5,18,3,Thursday,0,,0,0,62,1,158,188,158,30,188.45,100.0,29775.1,220,100.0,135.34,188.45,Medium,High,95.5,178.53,170.5,152.7,123.6,108.5,1.407
2024-05-03,2024,5,18,4,Friday,0,,0,0,62,1,158,167,158,9,174.51,100.0,27572.58,220,100.0,125.33,174.51,Low,High,96.6,160.74,155.27,156.1,124.3,111.0,1.406
2024-05-04,2024,5,18,5,Saturday,1,,0,0,157,4,63,148,63,85,182.95,100.0,11525.85,220,100.0,52.39,182.95,High,Moderate,94.7,166.74,157.9,144.3,119.8,107.0,1.349
2024-05-05,2024,5,18,6,Sunday,1,,0,0,153,4,67,105,67,38,161.14,100.0,10796.38,220,100.0,49.07,161.14,High,Low,94.3,144.53,136.29,142.3,118.8,104.0,1.368
2024-05-06,2024,5,19,0,Monday,0,,0,0,179,4,41,176,41,135,181.16,100.0,7427.56,220,100.0,33.76,181.16,High,High,96.6,160.7,155.24,125.4,109.4,100.6,1.247
2024-05-07,2024,5,19,1,Tuesday,0,,0,0,0,0,220,218,218,0,190.24,99.1,41472.32,218,99.1,188.51,190.24,Low,Peak,95.1,168.07,159.83,130.4,116.6,107.6,1.212
2024-05-08,2024,5,19,2,Wednesday,0,,0,0,46,1,174,208,174,34,186.34,100.0,32423.16,220,100.0,147.38,186.34,High,Peak,92.2,169.99,156.73,125.6,128.4,108.3,1.16
2024-05-09,2024,5,19,3,Thursday,0,,0,0,75,2,145,183,145,38,194.53,100.0,28206.85,220,100.0,128.21,194.53,High,High,95.0,175.76,166.97,123.7,138.2,109.7,1.128
2024-05-10,2024,5,19,4,Friday,0,OSU Graduation,1,0,58,2,162,218,162,56,203.71,100.0,33001.02,220,100.0,150.0,203.71,High,Peak,95.7,186.39,178.38,124.3,140.2,112.0,1.11
2024-05-11,2024,5,19,5,Saturday,1,OSU Graduation,1,0,51,2,169,218,169,49,198.89,100.0,33612.41,220,100.0,152.78,198.89,High,Peak,94.0,191.58,180.09,139.4,141.9,117.7,1.184
2024-05-12,2024,5,19,6,Sunday,1,OSU Graduation,1,0,69,2,151,218,151,67,199.87,100.0,30180.37,220,100.0,137.18,199.87,High,Peak,94.5,192.42,181.84,151.4,146.9,122.7,1.234
2024-05-13,2024,5,20,0,Monday,0,,0,0,220,7,0,192,0,192,172.19,0.0,0.0,220,100.0,0.0,172.19,Sold Out,High,93.0,163.71,152.25,145.6,135.5,117.6,1.238
2024-05-14,2024,5,20,1,Tuesday,0,,0,0,102,3,118,218,118,100,188.82,100.0,22280.76,220,100.0,101.28,188.82,High,Peak,95.5,171.24,163.53,131.3,130.9,121.6,1.08
2024-05-15,2024,5,20,2,Wednesday,0,,0,0,101,3,119,218,119,99,186.31,100.0,22170.89,220,100.0,100.78,186.31,High,Peak,95.3,165.28,157.51,123.4,124.5,125.5,0.983
2024-05-16,2024,5,20,3,Thursday,0,,0,0,120,2,100,204,100,104,190.38,100.0,19038.0,220,100.0,86.54,190.38,High,Peak,96.7,176.74,170.91,117.0,120.4,124.4,0.941
2024-05-17,2024,5,20,4,Friday,0,,0,0,115,4,105,148,105,43,182.41,100.0,19153.05,220,100.0,87.06,182.41,High,Moderate,94.5,164.63,155.58,108.9,116.6,122.8,0.887
2024-05-18,2024,5,20,5,Saturday,1,,0,0,102,3,118,145,118,27,188.54,100.0,22247.72,220,100.0,101.13,188.54,Medium,Moderate,93.6,182.55,170.87,101.6,120.5,121.3,0.838
2024-05-19,2024,5,20,6,Sunday,1,,0,0,31,1,189,99,99,0,162.83,52.4,16120.17,130,59.1,73.27,162.83,Low,Low,56.2,152.72,85.83,94.1,122.8,119.6,0.787
2024-05-20,2024,5,21,0,Monday,0,,0,0,191,3,29,176,29,147,175.8,100.0,5098.2,220,100.0,23.17,175.8,High,High,93.7,154.89,145.13,98.3,121.9,116.4,0.845
2024-05-21,2024,5,21,1,Tuesday,0,,0,0,194,3,26,208,26,182,198.3,100.0,5155.8,220,100.0,23.44,198.3,High,Peak,95.2,182.8,174.03,85.1,108.2,114.6,0.743
2024-05-22,2024,5,21,2,Wednesday,0,,0,0,220,5,0,203,0,203,177.2,0.0,0.0,220,100.0,0.0,177.2,Sold Out,Peak,92.4,156.82,144.9,68.1,95.8,108.8,0.626
2024-05-23,2024,5,21,3,Thursday,0,,0,0,74,2,146,200,146,54,180.6,100.0,26367.6,220,100.0,119.85,180.6,High,Peak,96.3,161.11,155.15,74.7,95.9,109.8,0.68
2024-05-24,2024,5,21,4,Friday,0,,0,0,123,2,97,149,97,52,182.77,100.0,17728.69,220,100.0,80.58,182.77,High,Moderate,96.3,172.38,166.0,73.6,91.2,112.7,0.653
2024-05-25,2024,5,21,5,Saturday,1,,0,0,185,3,35,155,35,120,185.4,100.0,6489.0,220,100.0,29.5,185.4,High,Moderate,92.2,174.37,160.77,61.7,81.6,113.6,0.543
2024-05-26,2024,5,21,6,Sunday,1,,0,0,149,2,71,90,71,19,166.04,100.0,11788.84,220,100.0,53.59,166.04,Medium,Low,92.1,153.52,141.39,57.7,75.9,111.5,0.517
2024-05-27,2024,5,22,0,Monday,0,,0,0,0,0,220,204,204,0,177.64,92.7,36238.56,204,92.7,164.72,177.64,Low,Peak,85.5,159.25,136.16,82.7,90.5,113.5,0.729
2024-05-28,2024,5,22,1,Tuesday,0,,0,0,84,1,136,218,136,82,192.3,100.0,26152.8,220,100.0,118.88,192.3,High,Peak,94.3,183.88,173.4,98.4,91.8,115.3,0.853
2024-05-29,2024,5,22,2,Wednesday,0,,0,0,134,2,86,218,86,132,192.24,100.0,16532.64,220,100.0,75.15,192.24,High,Peak,92.8,171.9,159.52,110.7,89.4,112.9,0.981
2024-05-30,2024,5,22,3,Thursday,0,,0,0,179,3,41,191,41,150,189.06,100.0,7751.46,220,100.0,35.23,189.06,High,High,93.1,171.37,159.55,95.7,85.2,108.1,0.885
2024-05-31,2024,5,22,4,Friday,0,,0,0,0,0,220,163,163,0,167.88,74.1,27364.44,163,74.1,124.38,167.88,Low,High,68.5,149.57,102.46,105.1,89.4,106.6,0.986
2024-06-01,2024,6,22,5,Saturday,1,,0,0,25,1,195,126,126,0,167.77,64.6,21139.02,151,68.6,96.09,167.77,Low,Moderate,66.2,150.66,99.74,118.1,89.9,105.6,1.118
2024-06-02,2024,6,22,6,Sunday,1,,0,0,26,1,194,85,85,0,149.74,43.8,12727.9,111,50.5,57.85,149.74,Low,Low,46.6,140.62,65.53,120.1,88.9,103.1,1.165
2024-06-03,2024,6,23,0,Monday,0,,0,0,83,2,137,180,137,43,164.62,100.0,22552.94,220,100.0,102.51,164.62,High,High,96.3,158.05,152.2,110.6,96.6,105.6,1.047
2024-06-04,2024,6,23,1,Tuesday,0,,0,0,143,4,77,186,77,109,179.86,100.0,13849.22,220,100.0,62.95,179.86,High,High,93.6,161.71,151.36,102.1,100.3,105.9,0.964
2024-06-05,2024,6,23,2,Wednesday,0,,0,0,201,5,19,170,19,151,184.55,100.0,3506.45,220,100.0,15.94,184.55,High,High,94.9,163.7,155.35,92.6,101.6,105.2,0.88
2024-06-06,2024,6,23,3,Thursday,0,,0,0,220,4,0,153,0,153,174.47,0.0,0.0,220,100.0,0.0,174.47,Sold Out,Moderate,94.0,164.99,155.09,86.7,91.2,97.9,0.886
2024-06-07,2024,6,23,4,Friday,0,,0,0,220,4,0,133,0,133,180.57,0.0,0.0,220,100.0,0.0,180.57,Sold Out,Moderate,95.1,168.09,159.85,63.4,84.3,92.1,0.688
2024-06-08,2024,6,23,5,Saturday,1,,0,0,93,1,127,121,121,0,176.51,95.3,21357.71,214,97.3,97.08,176.51,Low,Moderate,91.2,162.55,148.25,62.7,90.4,91.3,0.687
2024-06-09,2024,6,23,6,Sunday,1,,0,0,0,0,220,78,78,0,141.75,35.5,11056.5,78,35.5,50.26,141.75,Low,Low,33.6,131.12,44.06,61.7,90.9,88.5,0.697
2024-06-10,2024,6,24,0,Monday,0,,0,0,82,2,138,179,138,41,172.24,100.0,23769.12,220,100.0,108.04,172.24,High,High,94.6,158.22,149.68,61.9,86.2,87.5,0.707
2024-06-11,2024,6,24,1,Tuesday,0,,0,0,0,0,220,189,189,0,172.26,85.9,32557.14,189,85.9,147.99,172.26,Low,High,81.2,157.7,128.05,77.9,90.0,88.8,0.877
2024-06-12,2024,6,24,2,Wednesday,0,,0,0,0,0,220,207,207,0,179.86,94.1,37231.02,207,94.1,169.23,179.86,Low,Peak,89.7,162.41,145.68,104.7,98.6,95.7,1.094
2024-06-13,2024,6,24,3,Thursday,0,,0,0,167,4,53,176,53,123,176.32,100.0,9344.96,220,100.0,42.48,176.32,High,High,93.2,159.31,148.48,112.3,99.5,93.5,1.201
2024-06-14,2024,6,24,4,Friday,0,,0,0,139,4,81,138,81,57,168.49,100.0,13647.69,220,100.0,62.03,168.49,High,Moderate,96.2,160.92,154.81,123.9,93.6,92.2,1.344
2024-06-15,2024,6,24,5,Saturday,1,,0,0,63,1,157,133,133,0,166.3,84.7,22117.9,196,89.1,100.54,166.3,Low,Moderate,86.0,150.89,129.77,125.6,94.1,93.3,1.346
