RFP_ID,Status,Account_Name,Event_Name,Event_Type,Event_Format,Event_Configuration,Market_Segment,Organization_Industry,Lead_Source,Client_Priority,Inquiry_Date,Decision_Date,Decision_Days,Arrival_Date,Departure_Date,Nights,Lead_Time,Peak_Room_Block,Total_Room_Nights_Requested,Attendees,Has_Meeting_Space,Meeting_Spaces,Has_FnB_Requirements,Has_Special_Requirements,Response_Due_Days,Budget_Provided,Budget_Amount,Destinations_Considered,Forecasted_Occupancy,Baseline_ADR,Quoted_ADR,Proposed_Room_Revenue,Proposed_Meeting_Revenue,Proposed_FnB_Revenue,Proposed_Total_Revenue,Actual_Room_Nights,Actual_Room_Revenue,Actual_Meeting_Revenue,Actual_FnB_Revenue,Actual_Total_Revenue,Actual_Pickup_Rate,Actual_FnB_Per_Person,Lost_Reason,Year,Month,Num_Room_Types,Pct_Standard_Rooms,Pct_Premium_Rooms,Has_Suites,Rate_Spread,Min_Room_Rate,Max_Room_Rate,Suite_Rate,Standard_Rate,Peak_Night_Index,Night_Variance_Pct,Rooms_Night_1,Rooms_Night_2,Rooms_Night_3,Rooms_Night_4,Num_Meeting_Rooms,Num_Sessions,Num_Meeting_Days,Total_Meeting_Hours,Uses_Ballroom,Uses_Boardroom,Num_Setup_Styles,Primary_Setup,Max_AV_Level,Has_Premium_AV,Avg_AV_Level,Total_Room_Rental,Total_AV_Cost,Total_Session_FnB,Total_Meeting_Cost,Num_FnB_Types,Has_Dinner,Has_Reception,Has_Evening_Session,Full_Day_Pct,Avg_Room_Utilization
L-202504-52488,Lost,Dental Association,Board Retreat,Association,In-person,Full Package,Healthcare,Healthcare,Referral,Medium,2024-07-12,2024-08-12,17,2025-04-11,2025-04-14,3,273,6,18,7,1,Boardroom,1,1,14,0.0,0.0,4,79.2,165.15,151.77,3046.99,3699.69,2322.36,9069.04,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2025,4,3,64.2,35.8,1,65.93,131.2,197.13,197.13,131.2,2,13.6,4,6,5,0,1,2,2,24,0,1,1,Boardroom,3,1,2.51,269.51,1392,0,2629.29,0,0,0,0,50.0,0.5
L-202504-42160,Lost,Private Party,Anniversary Celebration,Wedding/Social,In-person,Full Package,Social,Social/Private,Repeat Client,Low,2024-07-02,2024-08-06,21,2025-04-14,2025-04-15,1,286,38,38,52,1,Half Ballroom,1,0,14,1.0,43944.0,1,75.9,162.34,165.98,5869.18,2940.26,6680.73,15490.17,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2025,4,4,51.9,48.1,0,139.95,127.6,267.55,0.0,127.6,1,0.0,38,0,0,0,1,4,2,16,1,0,1,Banquet,2,0,2.39,950.14,452,5856,7341.6,2,0,0,0,0.0,0.43
L-202504-82174,Lost,Senior Adventures,Regional History Tour,SMERF,In-person,Rooms Only,Association,Association,RFP,Low,2025-01-05,2025-01-20,10,2025-04-15,2025-04-16,1,100,50,50,55,0,,1,1,5,1.0,62020.66,3,70.7,169.27,156.06,8871.19,0.0,0.0,8871.19,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2025,4,3,64.0,36.0,1,143.32,140.56,283.88,225.76,140.56,1,0.0,50,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202504-31875,Lost,Private Party,Memorial Service Gathering,Wedding/Social,In-person,Full Package,Travel,Travel/Hospitality,Sales Call,Low,2024-07-29,2024-09-13,35,2025-04-17,2025-04-18,1,262,44,44,59,1,Half Ballroom,1,0,11,0.0,0.0,3,69.9,171.84,167.51,7824.07,3054.0,7228.65,18106.72,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2025,4,4,73.1,26.9,1,151.27,132.53,283.8,184.97,132.53,1,0.0,44,0,0,0,1,1,1,8,1,0,1,Banquet,0,0,0.5,1393.31,0,1635,2580.82,3,0,0,0,100.0,0.49
L-202504-88023,Lost,State Medical Association,Educational Seminar Series,Association,In-person,Full Package,Association,Association,Sales Call,Low,2024-06-26,2024-07-26,20,2025-04-21,2025-04-23,2,299,64,128,79,1,Half Ballroom,1,0,10,0.0,0.0,4,78.8,165.0,160.69,22117.48,5430.35,13958.24,41506.07,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2025,4,3,67.4,32.6,1,129.21,136.05,265.26,252.33,136.05,2,7.8,59,64,0,0,2,5,2,16,1,0,1,Classroom,2,0,1.54,1599.12,236,6435,8239.88,3,0,0,0,100.0,0.66
L-202504-93275,Lost,Volunteer Network,Community Theater Production,SMERF,In-person,Full Package,Association,Association,Third-Party Planner,Low,2025-01-11,2025-02-02,13,2025-04-21,2025-04-22,1,100,17,17,19,1,Breakout Room,1,1,9,1.0,10545.57,4,72.4,164.71,149.61,2873.05,1005.28,906.6,4784.93,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2025,4,4,51.6,48.4,1,155.71,131.58,287.29,176.01,131.58,1,0.0,17,0,0,0,1,1,2,24,0,0,1,Classroom,2,0,1.64,396.67,1285,2065,7529.77,5,0,0,0,0.0,0.47
L-202504-22108,Lost,Financial Services Group,Annual Sales Conference,Corporate,In-person,Full Package,Professional Services,Professional Services,Referral,Medium,2025-02-02,2025-02-22,13,2025-04-23,2025-04-25,2,80,54,108,60,1,Half Ballroom,1,1,7,1.0,34291.77,4,79.3,161.62,166.79,18621.18,5175.61,11860.04,35656.83,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2025,4,3,64.2,35.8,1,119.9,145.36,265.26,181.54,145.36,2,9.3,49,54,0,0,1,6,3,12,1,0,1,Classroom,2,0,1.85,991.03,1480,7368,11327.05,2,0,0,0,100.0,0.5
L-202504-56876,Lost,Professional Engineers Society,Regional Chapter Meeting,Association,In-person,Full Package,Healthcare,Healthcare,Sales Call,High,2024-09-21,2024-10-21,20,2025-04-29,2025-05-01,2,220,84,168,102,1,Half Ballroom,1,0,10,0.0,0.0,2,73.7,167.08,162.14,28493.0,6545.47,20917.32,55955.79,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2025,4,4,52.8,47.2,1,23.68,144.99,168.67,168.67,144.99,2,0.0,84,84,0,0,1,4,2,24,1,0,1,Theater,2,0,2.35,1063.76,283,672,2749.78,1,0,0,0,100.0,0.85
L-202505-17197,Lost,Private Party,Bar/Bat Mitzvah,Wedding/Social,In-person,Rooms Only,Other,Other,RFP,Low,2024-08-14,2024-09-16,29,2025-05-02,2025-05-03,1,261,17,17,18,0,,1,0,4,1.0,52187.91,3,76.7,161.18,150.41,2754.73,0.0,0.0,2754.73,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2025,5,2,61.1,38.9,0,117.01,158.12,275.13,0.0,275.13,1,0.0,17,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202505-41460,Lost,Senior Adventures,Museum Tour Package,SMERF,In-person,Rooms Only,Education,Education,Sales Call,Medium,2025-02-03,2025-02-23,13,2025-05-02,2025-05-03,1,88,32,32,35,0,,1,1,7,0.0,0.0,3,73.5,171.15,161.76,5057.28,0.0,0.0,5057.28,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2025,5,3,51.2,48.8,1,88.14,132.61,220.75,220.75,132.61,1,0.0,32,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202505-25917,Lost,Professional Services Group,Customer Advisory Board,Corporate,In-person,Full Package,Legal,Legal,RFP,High,2025-01-29,2025-02-18,11,2025-05-03,2025-05-04,1,94,21,21,29,1,Breakout Room,1,0,9,1.0,60728.07,4,78.9,165.41,164.81,3281.86,2436.94,2273.11,7991.91,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2025,5,4,66.2,33.8,0,142.01,131.24,273.25,0.0,131.24,1,0.0,21,0,0,0,1,8,3,24,0,0,1,Classroom,3,1,2.61,451.86,617,10248,11641.95,3,0,0,0,100.0,0.72
L-202505-15573,Lost,Personal Event,Martinez-Garcia Wedding,Wedding/Social,In-person,Rooms Only,Social,Social/Private,Third-Party Planner,Low,2024-05-04,2024-06-03,26,2025-05-04,2025-05-06,2,365,24,48,26,0,,0,0,4,1.0,25633.78,4,80.3,170.09,176.76,7856.51,0.0,0.0,7856.51,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2025,5,3,60.8,39.2,1,150.36,141.76,292.12,243.44,243.44,2,50.0,12,24,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202505-57373,Lost,Social Event,Graduation Celebration,Wedding/Social,In-person,Full Package,Social,Social/Private,Cvent,Medium,2024-12-08,2025-01-28,37,2025-05-07,2025-05-09,2,150,31,62,41,1,Half Ballroom,1,0,14,0.0,0.0,1,80.2,167.09,161.02,10363.91,5817.55,8690.48,24871.94,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2025,5,2,62.2,37.8,1,40.17,137.83,178.0,178.0,137.83,2,38.7,19,31,0,0,1,6,3,36,1,0,1,Banquet,0,0,0.25,941.56,0,1272,2899.93,1,0,0,0,0.0,0.34
L-202505-19463,Lost,Premier Tours,Culinary Tour Group,SMERF,In-person,Rooms Only,SMERF,SMERF,Referral,Low,2025-03-11,2025-03-27,13,2025-05-08,2025-05-09,1,58,13,13,14,0,,1,1,3,1.0,54738.69,1,79.9,180.33,169.35,2278.11,0.0,0.0,2278.11,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2025,5,2,64.3,35.7,1,45.54,228.55,274.09,228.55,274.09,1,0.0,13,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202505-51721,Lost,Professional Engineers Society,Certification Training,Association,In-person,Full Package,Education,Education,RFP,High,2024-10-10,2024-11-14,27,2025-05-09,2025-05-11,2,211,106,212,122,1,Grand Ballroom,1,0,8,1.0,43195.41,1,92.3,187.11,171.42,35670.4,5715.61,22239.82,63625.83,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2025,5,4,71.8,28.2,1,48.23,147.63,195.86,195.86,150.35,2,0.0,106,106,0,0,1,1,1,12,1,0,1,Classroom,2,0,2.03,2389.79,591,753,3685.94,1,0,0,0,0.0,0.51
L-202505-58072,Lost,Premier Tours,International Tour Package,Corporate,In-person,Rooms Only,Trade/Manufacturing,Trade/Manufacturing,Third-Party Planner,Medium,2025-02-15,2025-03-05,13,2025-05-10,2025-05-11,1,84,48,48,52,0,,0,1,5,1.0,15357.11,1,86.5,191.68,177.86,8525.23,0.0,0.0,8525.23,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2025,5,2,58.1,41.9,0,26.39,140.93,167.32,0.0,140.93,1,0.0,48,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202505-65072,Lost,Youth Organization,Church Retreat Weekend,SMERF,In-person,Full Package,Other,Other,Third-Party Planner,Low,2025-01-03,2025-02-01,20,2025-05-10,2025-05-11,1,127,57,57,73,1,Half Ballroom,1,0,9,1.0,59766.78,2,91.7,199.16,197.65,9268.04,1552.7,3414.08,14234.82,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2025,5,4,65.5,34.5,1,97.6,128.85,226.45,226.45,128.85,1,0.0,57,0,0,0,2,1,1,8,1,0,1,Classroom,0,0,0.05,1301.68,0,583,4136.7,1,0,0,0,100.0,0.61
L-202505-25496,Lost,Real Estate Board,Member Appreciation Event,Association,Hybrid,Full Package,Government,Government,Sales Call,High,2024-11-10,2024-12-14,24,2025-05-11,2025-05-14,3,182,68,204,79,1,Half Ballroom,1,1,10,0.0,0.0,3,87.7,186.75,178.85,34665.93,6994.75,23665.36,65326.04,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2025,5,4,53.4,46.6,1,47.24,128.59,175.83,175.83,154.94,2,6.2,59,68,59,0,2,5,2,16,1,0,1,Classroom,0,0,0.03,1334.48,0,6050,7402.6,2,0,0,0,100.0,0.66
L-202505-22923,Lost,Veterans Group,School District Meeting,SMERF,Virtual,Full Package,Other,Other,Repeat Client,Low,2025-03-31,2025-04-26,18,2025-05-15,2025-05-16,1,45,33,33,41,1,Half Ballroom,1,0,8,0.0,0.0,1,81.8,171.77,179.28,5659.08,1468.24,1801.67,8928.99,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2025,5,2,59.3,40.7,0,13.17,128.11,141.28,0.0,128.11,1,0.0,33,0,0,0,1,2,1,8,1,0,1,Theater,2,0,2.33,1128.49,26,0,1009.14,0,0,0,0,100.0,0.34
L-202505-87460,Lost,Nursing Council,Industry Forum,Association,In-person,Full Package,Healthcare,Healthcare,Direct Inquiry,Low,2024-08-07,2024-08-30,15,2025-05-15,2025-05-18,3,281,61,183,72,1,Half Ballroom,1,0,8,0.0,0.0,4,82.2,170.27,173.52,28768.36,6994.65,23984.54,59747.55,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2025,5,3,74.3,25.7,1,114.91,126.88,241.79,241.79,126.88,2,3.4,58,61,56,0,2,1,1,8,1,0,1,Classroom,0,0,0.45,1625.17,0,322,2562.27,1,0,0,0,0.0,0.6
L-202505-26153,Lost,Education Foundation,Committee Meeting,Association,Hybrid,Full Package,Healthcare,Healthcare,Referral,High,2024-09-12,2024-10-14,21,2025-05-24,2025-05-26,2,254,58,116,69,1,Half Ballroom,1,1,11,0.0,0.0,1,82.2,176.24,177.14,19828.12,5941.2,14053.06,39822.38,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2025,5,3,61.9,38.1,1,125.44,160.96,286.4,190.31,160.96,2,15.5,49,58,0,0,2,1,1,8,1,0,1,Classroom,1,0,0.78,1630.36,685,3390,7876.96,5,0,0,0,100.0,0.57
L-202505-51309,Lost,Senior Adventures,Bird Watching Tour,SMERF,Hybrid,Rooms Only,Other,Other,Sales Call,Medium,2025-01-06,2025-01-23,12,2025-05-24,2025-05-25,1,138,32,32,36,0,Meeting Room 1,1,1,5,1.0,13937.85,2,80.3,172.29,176.8,5491.14,687.71,1075.23,7254.08,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2025,5,2,66.5,33.5,0,24.24,140.19,164.43,0.0,140.19,1,0.0,32,0,0,0,0,5,2,24,0,0,1,,0,0,0.42,0.0,0,4980,5684.74,3,0,0,0,50.0,0.0
L-202505-99449,Lost,Regional Healthcare System,Board of Directors Meeting,Corporate,Hybrid,Meeting Only,Other,Other,Website,Medium,2025-03-05,2025-03-22,9,2025-05-24,2025-05-26,2,80,0,0,55,1,Half Ballroom,1,0,8,1.0,48070.59,2,81.6,179.67,0.0,0.0,5250.63,10850.58,16101.21,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2025,5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,2,1,8,1,0,1,Theater,2,0,2.32,1176.42,1208,2896,5689.52,2,0,0,0,100.0,0.46
L-202505-23575,Lost,Service Club,Youth Sports Tournament,SMERF,In-person,Full Package,Education,Education,Cvent,Low,2025-01-22,2025-02-13,12,2025-05-26,2025-05-27,1,124,58,58,77,1,Half Ballroom,1,1,10,1.0,33216.71,4,85.3,161.97,169.41,9599.08,1791.48,3924.65,15315.21,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2025,5,4,69.6,30.4,1,154.44,135.08,289.52,196.76,135.08,1,0.0,58,0,0,0,1,2,2,16,1,0,1,Theater,3,1,2.82,1140.79,1372,1510,5310.51,5,0,0,0,100.0,0.64
L-202505-80950,Lost,Dental Association,Annual Member Conference,Association,In-person,Rooms Only,Association,Association,Direct Inquiry,High,2024-08-14,2024-09-05,17,2025-05-27,2025-05-29,2,286,83,166,91,0,,1,0,5,1.0,33550.53,2,84.1,166.51,164.99,27915.1,0.0,0.0,27915.1,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2025,5,3,58.3,41.7,1,145.25,134.48,279.73,246.71,134.48,2,0.0,83,83,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202505-37103,Lost,Real Estate Board,Educational Seminar Series,Association,In-person,Full Package,Healthcare,Healthcare,Website,Low,2024-11-15,2024-12-14,22,2025-05-28,2025-05-30,2,194,75,150,90,1,Half Ballroom,1,0,7,1.0,35323.41,4,82.9,171.71,160.57,24050.93,5904.95,18571.32,48527.2,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2025,5,2,64.6,35.4,1,88.68,129.12,217.8,217.8,129.12,2,4.0,72,75,0,0,1,1,2,16,1,0,1,Theater,1,0,1.35,1339.7,1348,1038,4323.38,3,0,0,0,100.0,0.75
L-202505-84261,Lost,Youth Organization,Volunteer Training,SMERF,In-person,Full Package,Government,Government,Referral,Low,2025-04-14,2025-05-16,20,2025-05-31,2025-06-01,1,47,35,35,38,1,Breakout Room,1,0,12,1.0,75609.56,2,87.9,164.76,148.55,5484.61,1651.62,1386.9,8523.13,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2025,5,2,55.6,44.4,1,104.42,125.89,230.31,230.31,125.89,1,0.0,35,0,0,0,1,1,3,24,0,0,1,Classroom,3,1,3.0,529.95,610,1278,3207.7,2,0,0,0,0.0,0.95
L-202506-48738,Lost,Personal Event,Bar/Bat Mitzvah,Wedding/Social,In-person,Meeting Only,Social,Social/Private,Cvent,High,2024-06-03,2024-07-20,37,2025-06-03,2025-06-04,1,365,0,0,93,1,Half Ballroom,1,0,10,1.0,28466.85,3,73.3,158.56,0.0,0.0,4715.19,11191.92,15907.11,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2025,6,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2,1,1,4,1,0,1,Reception,3,1,2.89,1380.75,190,157,2081.13,1,0,0,0,100.0,0.78
L-202506-90199,Lost,Premier Tours,Cultural Heritage Journey,SMERF,In-person,Rooms Only,Other,Other,RFP,Low,2024-12-30,2025-01-19,16,2025-06-03,2025-06-04,1,155,21,21,23,0,,0,0,4,0.0,0.0,4,67.1,162.64,159.81,3718.97,0.0,0.0,3718.97,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2025,6,2,52.9,47.1,1,47.09,126.75,173.84,173.84,126.75,1,0.0,21,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202506-65904,Lost,State Medical Association,State Convention,Association,In-person,Full Package,Education,Education,Website,Medium,2024-11-24,2024-12-27,22,2025-06-04,2025-06-05,1,192,62,62,85,1,Half Ballroom,1,1,11,1.0,43868.81,3,70.1,164.72,157.53,10038.03,2641.9,7553.94,20233.87,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2025,6,3,71.6,28.4,1,96.97,183.86,280.83,220.11,183.86,1,0.0,62,0,0,0,2,5,3,24,1,0,1,Classroom,0,0,0.31,1527.99,0,6860,7853.98,4,0,0,0,50.0,0.71
L-202506-39232,Lost,Social Event,Williams-Brown Wedding,Wedding/Social,In-person,Full Package,Social,Social/Private,Cvent,Low,2024-07-07,2024-08-15,26,2025-06-06,2025-06-07,1,334,31,31,41,1,Half Ballroom,1,1,13,0.0,0.0,3,71.6,160.14,150.7,5587.52,2618.96,5069.72,13276.2,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2025,6,4,69.3,30.7,1,156.3,127.72,284.02,220.34,127.72,1,0.0,31,0,0,0,1,1,1,8,1,0,1,Banquet,0,0,0.12,1287.28,0,727,1532.6,1,0,0,0,50.0,0.34
L-202506-90544,Lost,Private Individual,Graduation Celebration,Wedding/Social,In-person,Full Package,Social,Social/Private,Direct Inquiry,Medium,2024-08-01,2024-09-19,35,2025-06-08,2025-06-09,1,311,39,39,43,1,Half Ballroom,1,1,14,0.0,0.0,1,77.4,159.88,152.23,6424.5,2684.19,6359.31,15468.0,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2025,6,2,63.5,36.5,1,111.21,178.32,289.53,178.32,178.32,1,0.0,39,0,0,0,1,4,2,16,1,0,1,Banquet,3,1,2.86,1310.19,413,2116,4562.93,1,0,0,0,100.0,0.36
L-202506-48528,Lost,Professional Engineers Society,Member Appreciation Event,Association,In-person,Full Package,Other,Other,Sales Call,Low,2025-01-18,2025-02-22,28,2025-06-09,2025-06-12,3,142,59,177,74,1,Half Ballroom,1,0,7,0.0,0.0,3,72.4,163.81,155.83,31203.01,7232.58,22138.51,60574.1,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2025,6,3,51.4,48.6,1,46.29,141.23,187.52,187.52,141.23,2,6.5,52,59,50,0,2,3,2,16,1,0,1,Banquet,3,1,2.82,1760.9,1302,8520,12102.82,5,0,0,0,50.0,0.62
L-202506-88128,Lost,Professional Services Group,Product Launch Event,Corporate,In-person,Full Package,Professional Services,Professional Services,Referral,Low,2025-04-15,2025-05-09,14,2025-06-09,2025-06-10,1,55,43,43,59,1,Half Ballroom,1,0,10,1.0,74801.65,2,76.7,163.23,170.59,6610.82,2524.12,4226.96,13361.9,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2025,6,2,50.6,49.4,0,5.72,129.06,134.78,0.0,134.78,1,0.0,43,0,0,0,1,2,1,8,1,0,1,Banquet,2,0,2.16,1029.97,1165,1676,5150.05,2,0,0,0,100.0,0.49
L-202506-24681,Lost,Community Church,Youth Sports Tournament,SMERF,In-person,Meeting Only,Association,Association,Sales Call,Low,2025-02-20,2025-03-18,17,2025-06-11,2025-06-12,1,111,0,0,41,1,Half Ballroom,1,0,9,1.0,15938.21,1,74.1,164.43,0.0,0.0,1687.66,1821.29,3508.95,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2025,6,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,2,3,24,1,0,1,Classroom,3,1,2.85,842.13,1347,2488,5813.1,4,0,0,0,100.0,0.34
L-202506-48063,Lost,Education Foundation,Continuing Education Conference,Association,In-person,Full Package,Education,Education,Sales Call,Low,2024-10-07,2024-11-08,18,2025-06-17,2025-06-20,3,253,75,225,85,1,Half Ballroom,1,1,14,0.0,0.0,2,70.1,160.22,162.23,37634.36,8658.51,23615.29,69908.16,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2025,6,4,65.6,34.4,1,132.87,137.92,270.79,216.48,137.92,2,0.6,74,75,74,0,2,1,1,12,1,0,1,Classroom,0,0,0.45,1638.58,0,0,1031.6,0,0,0,0,100.0,0.71
L-202506-82423,Lost,Private Individual,Graduation Celebration,Wedding/Social,In-person,Full Package,Social,Social/Private,Sales Call,High,2025-01-10,2025-02-07,14,2025-06-17,2025-06-18,1,158,50,50,68,1,Half Ballroom,1,1,14,1.0,22940.33,2,75.7,163.13,147.37,8686.4,2635.49,7890.6,19212.49,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2025,6,4,59.5,40.5,1,155.78,137.28,293.06,229.04,137.28,1,0.0,50,0,0,0,2,3,2,16,1,0,1,Banquet,2,0,2.41,1422.58,1160,1791,5389.81,3,0,0,0,100.0,0.57
L-202506-19516,Lost,Consulting Network,Quarterly Business Review,Corporate,Hybrid,Full Package,Legal,Legal,Third-Party Planner,Low,2025-03-11,2025-03-31,12,2025-06-18,2025-06-20,2,99,11,22,14,1,Boardroom,1,1,8,0.0,0.0,1,73.9,159.11,151.12,3967.1,3116.68,2660.97,9744.75,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2025,6,4,69.6,30.4,1,129.51,139.64,269.15,217.33,139.64,2,81.8,2,11,0,0,1,1,1,8,0,1,1,Boardroom,3,1,2.85,385.62,1291,0,1777.75,0,0,0,0,0.0,1.0
L-202506-26571,Lost,State Medical Association,Professional Development Symposium,Association,In-person,Full Package,Education,Education,Sales Call,Low,2024-08-14,2024-09-13,19,2025-06-18,2025-06-19,1,308,70,70,96,1,Half Ballroom,1,0,11,1.0,30419.51,2,74.2,162.19,168.86,12456.34,2647.32,9828.71,24932.37,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2025,6,4,53.3,46.7,1,157.52,129.57,287.09,224.78,129.57,1,0.0,70,0,0,0,2,1,1,8,1,0,1,Theater,2,0,2.39,1633.87,844,1660,3862.22,4,0,0,0,50.0,0.8
L-202506-14920,Lost,Consulting Network,Strategic Planning Retreat,Corporate,In-person,Full Package,Other,Other,Referral,Medium,2025-04-06,2025-04-24,8,2025-06-22,2025-06-23,1,77,23,23,30,1,Breakout Room,1,0,10,0.0,0.0,4,72.6,159.89,167.47,3591.14,2488.26,2132.65,8212.05,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2025,6,2,52.1,47.9,1,77.49,142.51,220.0,220.0,142.51,1,0.0,23,0,0,0,1,1,1,12,0,0,1,Classroom,1,0,0.9,421.72,568,1686,3286.81,3,0,0,0,100.0,0.75
L-202506-72499,Lost,Real Estate Board,Industry Forum,Association,Hybrid,Full Package,Association,Association,Referral,Medium,2024-10-01,2024-10-29,19,2025-06-23,2025-06-25,2,265,93,186,109,1,Half Ballroom,1,1,9,0.0,0.0,1,69.0,164.12,170.5,30323.68,5940.86,16844.63,53109.17,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2025,6,4,62.8,37.2,1,90.82,144.76,235.58,235.58,151.48,2,8.6,85,93,0,0,2,2,1,12,1,0,1,Theater,0,0,0.22,1832.11,0,5830,8034.09,5,0,0,0,0.0,0.91
L-202506-35471,Lost,Heritage Travel,Regional History Tour,Corporate,In-person,Rooms Only,Finance,Finance,RFP,Low,2025-04-03,2025-04-20,10,2025-06-25,2025-06-26,1,83,53,53,58,0,,1,0,7,1.0,75230.92,3,72.3,162.88,151.32,9360.15,0.0,0.0,9360.15,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2025,6,4,67.5,32.5,1,146.91,144.61,291.52,190.03,149.9,1,0.0,53,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202506-41149,Lost,Travel Club International,Wine Country Excursion,Corporate,In-person,Rooms Only,Professional Services,Professional Services,Repeat Client,Low,2025-05-16,2025-05-28,9,2025-06-25,2025-06-26,1,40,55,55,60,0,,1,0,3,1.0,17394.94,3,75.4,164.35,162.25,9551.1,0.0,0.0,9551.1,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2025,6,2,57.3,42.7,1,82.39,182.72,265.11,182.72,265.11,1,0.0,55,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202506-38257,Lost,Industry Trade Group,Member Appreciation Event,Association,In-person,Full Package,Education,Education,Website,High,2024-10-28,2024-12-04,23,2025-06-27,2025-06-29,2,242,85,170,97,1,Half Ballroom,1,0,14,1.0,30554.53,3,67.7,157.16,151.95,28158.14,7548.91,21819.9,57526.95,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2025,6,4,63.0,37.0,1,52.29,135.94,188.23,188.23,135.94,2,11.8,75,85,0,0,2,2,2,16,1,0,1,Theater,0,0,0.35,1805.86,0,1672,3156.8,4,0,0,0,0.0,0.81
